speechID,session,nameOfHouse,nameOfMeeting,issue,date,year,speaker,speakerYomi,speakerGroup,speakerPosition,speakerRole,speechURL,meetingURL,pdfURL,keywords_matched,num_keywords,parties_canonical_str,has_joe_party
121305206X01720240508_128,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/128,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/18,技能実習,1,,False
121305206X01720240508_129,213,衆議院,法務委員会,第17号,2024-05-08,2024,道下大樹,みちしただいき,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/129,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/18,技能実習,1,立憲民主党;無所属,True
121305206X01720240508_130,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/130,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/18,技能実習,1,,False
121305206X01720240508_132,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/132,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/19,技能実習,1,,False
121305206X01720240508_134,213,衆議院,法務委員会,第17号,2024-05-08,2024,宮崎政久,みやざきまさひさ,自由民主党・無所属の会,厚生労働副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/134,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/19,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_142,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/142,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/21,技能実習;特定技能,2,,False
121305206X01720240508_145,213,衆議院,法務委員会,第17号,2024-05-08,2024,寺田学,てらたまなぶ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/145,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/21,技能実習,1,立憲民主党;無所属,True
121305206X01720240508_146,213,衆議院,法務委員会,第17号,2024-05-08,2024,宮崎政久,みやざきまさひさ,自由民主党・無所属の会,厚生労働副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/146,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/22,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_149,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/149,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/22,技能実習,1,,False
121305206X01720240508_160,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/160,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/23,技能実習,1,,False
121305206X01720240508_162,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/162,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/23,技能実習,1,,False
121305206X01720240508_164,213,衆議院,法務委員会,第17号,2024-05-08,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/164,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/23,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_166,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/166,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/23,技能実習,1,,False
121305206X01720240508_168,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/168,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/24,技能実習,1,,False
121305206X01720240508_171,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/171,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/24,技能実習,1,立憲民主党;無所属,True
121305206X01720240508_172,213,衆議院,法務委員会,第17号,2024-05-08,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/172,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/24,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_174,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/174,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/24,技能実習,1,,False
121305206X01720240508_178,213,衆議院,法務委員会,第17号,2024-05-08,2024,田原芳幸,,,国税庁課税部長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/178,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/24,技能実習,1,,False
121305206X01720240508_180,213,衆議院,法務委員会,第17号,2024-05-08,2024,田原芳幸,,,国税庁課税部長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/180,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/24,技能実習,1,,False
121305206X01720240508_183,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/183,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習,1,立憲民主党;無所属,True
121305206X01720240508_186,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/186,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習,1,,False
121305206X01720240508_187,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/187,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習;特定技能,2,立憲民主党;無所属,True
121305206X01720240508_188,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/188,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習;外国人労働者,2,,False
121305206X01720240508_189,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/189,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習;特定技能,2,立憲民主党;無所属,True
121305206X01720240508_190,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/190,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習;特定技能,2,,False
121305206X01720240508_191,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/191,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習,1,立憲民主党;無所属,True
121305206X01720240508_192,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/192,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/25,技能実習,1,,False
121305206X01720240508_195,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/195,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/26,技能実習;外国人材,2,立憲民主党;無所属,True
121305206X01720240508_197,213,衆議院,法務委員会,第17号,2024-05-08,2024,鈴木庸介,すずきようすけ,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/197,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/26,技能実習,1,立憲民主党;無所属,True
121305206X01720240508_198,213,衆議院,法務委員会,第17号,2024-05-08,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/198,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/26,技能実習,1,,False
121305206X01720240508_201,213,衆議院,法務委員会,第17号,2024-05-08,2024,美延映夫,みのべてるお,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/201,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/26,技能実習;外国人労働者;外国人材,3,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_202,213,衆議院,法務委員会,第17号,2024-05-08,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/202,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/26,技能実習,1,,False
121305206X01720240508_203,213,衆議院,法務委員会,第17号,2024-05-08,2024,美延映夫,みのべてるお,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/203,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/27,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_205,213,衆議院,法務委員会,第17号,2024-05-08,2024,美延映夫,みのべてるお,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/205,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/27,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_213,213,衆議院,法務委員会,第17号,2024-05-08,2024,美延映夫,みのべてるお,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/213,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/28,技能実習;特定技能,2,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_217,213,衆議院,法務委員会,第17号,2024-05-08,2024,美延映夫,みのべてるお,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/217,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/29,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_218,213,衆議院,法務委員会,第17号,2024-05-08,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/218,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/29,技能実習;外国人労働者,2,自由民主党;無所属の会,True
121305206X01720240508_235,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/235,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/30,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_237,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/237,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/30,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_238,213,衆議院,法務委員会,第17号,2024-05-08,2024,宮崎政久,みやざきまさひさ,自由民主党・無所属の会,厚生労働副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/238,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/30,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_239,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/239,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/30,技能実習;外国人材;移民政策,3,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_240,213,衆議院,法務委員会,第17号,2024-05-08,2024,宮崎政久,みやざきまさひさ,自由民主党・無所属の会,厚生労働副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/240,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/30,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_247,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/247,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/30,技能実習;移民政策,2,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_249,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/249,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/31,技能実習;外国人労働者,2,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_255,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/255,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/31,技能実習;外国人労働者;移民政策,3,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_259,213,衆議院,法務委員会,第17号,2024-05-08,2024,阿部弘樹,あべひろき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/259,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/31,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01720240508_265,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/265,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/32,技能実習,1,日本共産党,True
121305206X01720240508_266,213,衆議院,法務委員会,第17号,2024-05-08,2024,堂故茂,どうこしげる,自由民主党,国土交通副大臣・内閣府副大臣・復興副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/266,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/32,技能実習,1,自由民主党,True
121305206X01720240508_267,213,衆議院,法務委員会,第17号,2024-05-08,2024,武村展英,たけむらのぶひで,自由民主党・無所属の会,農林水産副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/267,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/32,技能実習;外国人材,2,自由民主党;無所属の会,True
121305206X01720240508_270,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/270,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/32,技能実習,1,日本共産党,True
121305206X01720240508_272,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/272,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/33,技能実習,1,日本共産党,True
121305206X01720240508_274,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/274,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/33,技能実習,1,日本共産党,True
121305206X01720240508_276,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/276,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/33,技能実習,1,日本共産党,True
121305206X01720240508_277,213,衆議院,法務委員会,第17号,2024-05-08,2024,武村展英,たけむらのぶひで,自由民主党・無所属の会,農林水産副大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/277,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/33,技能実習;特定技能;外国人材,3,自由民主党;無所属の会,True
121305206X01720240508_278,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/278,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/33,技能実習,1,日本共産党,True
121305206X01720240508_279,213,衆議院,法務委員会,第17号,2024-05-08,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/279,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/33,技能実習,1,自由民主党;無所属の会,True
121305206X01720240508_280,213,衆議院,法務委員会,第17号,2024-05-08,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01720240508/280,https://kokkai.ndl.go.jp/txt/121305206X01720240508,https://kokkai.ndl.go.jp/img/121305206X01720240508/34,技能実習,1,日本共産党,True
121305206X01620240426_000,213,衆議院,法務委員会,第16号,2024-04-26,2024,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/0,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/1,技能実習;出入国管理,2,,False
121305206X01620240426_001,213,衆議院,法務委員会,第16号,2024-04-26,2024,武部新,たけべあらた,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/1,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/1,技能実習;出入国管理,2,自由民主党;無所属の会,True
121305206X01620240426_002,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/2,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/1,技能実習;外国人労働者;特定技能;移民政策,4,,False
121305206X01620240426_004,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/4,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/3,技能実習;外国人労働者;特定技能;移民政策,4,,False
121305206X01620240426_006,213,衆議院,法務委員会,第16号,2024-04-26,2024,岡部みどり,,,上智大学法学部国際関係法学科教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/6,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/4,技能実習;外国人労働者;出入国管理;特定技能;外国人材,5,,False
121305206X01620240426_008,213,衆議院,法務委員会,第16号,2024-04-26,2024,原英史,,,株式会社政策工房代表取締役,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/8,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/6,技能実習;外国人労働者;外国人材;移民政策,4,,False
121305206X01620240426_011,213,衆議院,法務委員会,第16号,2024-04-26,2024,中曽根康隆,なかそねやすたか,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/11,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/7,技能実習;特定技能,2,自由民主党;無所属の会,True
121305206X01620240426_012,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/12,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/8,技能実習;特定技能,2,,False
121305206X01620240426_017,213,衆議院,法務委員会,第16号,2024-04-26,2024,中曽根康隆,なかそねやすたか,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/17,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/9,技能実習,1,自由民主党;無所属の会,True
121305206X01620240426_031,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/31,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/11,技能実習,1,,False
121305206X01620240426_040,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/40,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/12,技能実習,1,,False
121305206X01620240426_042,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/42,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/13,技能実習,1,,False
121305206X01620240426_043,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/43,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/13,技能実習,1,,False
121305206X01620240426_047,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/47,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/14,技能実習;外国人労働者,2,,False
121305206X01620240426_049,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/49,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/14,技能実習,1,,False
121305206X01620240426_053,213,衆議院,法務委員会,第16号,2024-04-26,2024,斎藤アレックス,さいとうあれっくす,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/53,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/14,技能実習;外国人労働者;外国人材,3,日本維新の会;教育無償化を実現する会,True
121305206X01620240426_054,213,衆議院,法務委員会,第16号,2024-04-26,2024,原英史,,,株式会社政策工房代表取締役,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/54,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/15,技能実習,1,,False
121305206X01620240426_056,213,衆議院,法務委員会,第16号,2024-04-26,2024,原英史,,,株式会社政策工房代表取締役,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/56,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/15,技能実習;特定技能,2,,False
121305206X01620240426_061,213,衆議院,法務委員会,第16号,2024-04-26,2024,斎藤アレックス,さいとうあれっくす,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/61,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/16,技能実習;移民政策,2,日本維新の会;教育無償化を実現する会,True
121305206X01620240426_063,213,衆議院,法務委員会,第16号,2024-04-26,2024,斎藤アレックス,さいとうあれっくす,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/63,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/16,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01620240426_064,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/64,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/16,技能実習;外国人労働者,2,,False
121305206X01620240426_065,213,衆議院,法務委員会,第16号,2024-04-26,2024,岡部みどり,,,上智大学法学部国際関係法学科教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/65,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/17,技能実習,1,,False
121305206X01620240426_068,213,衆議院,法務委員会,第16号,2024-04-26,2024,本村伸子,もとむらのぶこ,日本共産党,,,https://kokkai.ndl.go.jp/txt/121305206X01620240426/68,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/17,技能実習,1,日本共産党,True
