period,period_date,pref_code,prefecture,status_code,residence_status,n_residents,is_unknown_pref
2021-12,2021-12-31,36,徳島県,24,技能実習１号ロ,207,False
2021-12,2021-12-31,36,徳島県,25,技能実習２号イ,14,False
2021-12,2021-12-31,36,徳島県,26,技能実習２号ロ,1431,False
2021-12,2021-12-31,36,徳島県,28,技能実習３号ロ,325,False
2021-12,2021-12-31,36,徳島県,29,文化活動,2,False
2021-12,2021-12-31,36,徳島県,31,留学,489,False
2021-12,2021-12-31,36,徳島県,33,家族滞在,292,False
2021-12,2021-12-31,36,徳島県,34,特定活動,549,False
2021-12,2021-12-31,36,徳島県,35,永住者,1342,False
2021-12,2021-12-31,36,徳島県,36,日本人の配偶者等,284,False
2021-12,2021-12-31,36,徳島県,37,永住者の配偶者等,40,False
2021-12,2021-12-31,36,徳島県,38,定住者,141,False
2021-12,2021-12-31,36,徳島県,39,特別永住者,175,False
2021-12,2021-12-31,37,香川県,03,教授,8,False
2021-12,2021-12-31,37,香川県,04,芸術,1,False
2021-12,2021-12-31,37,香川県,05,宗教,12,False
2021-12,2021-12-31,37,香川県,07,高度専門職１号イ,1,False
2021-12,2021-12-31,37,香川県,08,高度専門職１号ロ,10,False
2021-12,2021-12-31,37,香川県,10,高度専門職２号,1,False
2021-12,2021-12-31,37,香川県,11,経営・管理,24,False
2021-12,2021-12-31,37,香川県,13,医療,4,False
2021-12,2021-12-31,37,香川県,15,教育,72,False
2021-12,2021-12-31,37,香川県,16,技術・人文知識・国際業務,658,False
2021-12,2021-12-31,37,香川県,17,企業内転勤,26,False
2021-12,2021-12-31,37,香川県,18,介護,60,False
2021-12,2021-12-31,37,香川県,19,興行,3,False
2021-12,2021-12-31,37,香川県,20,技能,121,False
2021-12,2021-12-31,37,香川県,21,特定技能１号,911,False
2021-12,2021-12-31,37,香川県,23,技能実習１号イ,9,False
2021-12,2021-12-31,37,香川県,24,技能実習１号ロ,229,False
2021-12,2021-12-31,37,香川県,25,技能実習２号イ,241,False
2021-12,2021-12-31,37,香川県,26,技能実習２号ロ,2891,False
2021-12,2021-12-31,37,香川県,27,技能実習３号イ,52,False
2021-12,2021-12-31,37,香川県,28,技能実習３号ロ,759,False
2021-12,2021-12-31,37,香川県,29,文化活動,5,False
2021-12,2021-12-31,37,香川県,31,留学,619,False
2021-12,2021-12-31,37,香川県,33,家族滞在,365,False
2021-12,2021-12-31,37,香川県,34,特定活動,1045,False
2021-12,2021-12-31,37,香川県,35,永住者,2918,False
2021-12,2021-12-31,37,香川県,36,日本人の配偶者等,556,False
2021-12,2021-12-31,37,香川県,37,永住者の配偶者等,154,False
2021-12,2021-12-31,37,香川県,38,定住者,668,False
2021-12,2021-12-31,37,香川県,39,特別永住者,620,False
2021-12,2021-12-31,38,愛媛県,03,教授,23,False
2021-12,2021-12-31,38,愛媛県,05,宗教,4,False
2021-12,2021-12-31,38,愛媛県,07,高度専門職１号イ,3,False
2021-12,2021-12-31,38,愛媛県,08,高度専門職１号ロ,10,False
2021-12,2021-12-31,38,愛媛県,09,高度専門職１号ハ,1,False
2021-12,2021-12-31,38,愛媛県,10,高度専門職２号,1,False
2021-12,2021-12-31,38,愛媛県,11,経営・管理,28,False
2021-12,2021-12-31,38,愛媛県,13,医療,1,False
2021-12,2021-12-31,38,愛媛県,15,教育,129,False
2021-12,2021-12-31,38,愛媛県,16,技術・人文知識・国際業務,638,False
2021-12,2021-12-31,38,愛媛県,17,企業内転勤,34,False
2021-12,2021-12-31,38,愛媛県,18,介護,8,False
2021-12,2021-12-31,38,愛媛県,19,興行,6,False
2021-12,2021-12-31,38,愛媛県,20,技能,105,False
2021-12,2021-12-31,38,愛媛県,21,特定技能１号,753,False
2021-12,2021-12-31,38,愛媛県,23,技能実習１号イ,39,False
2021-12,2021-12-31,38,愛媛県,24,技能実習１号ロ,360,False
2021-12,2021-12-31,38,愛媛県,25,技能実習２号イ,138,False
2021-12,2021-12-31,38,愛媛県,26,技能実習２号ロ,3304,False
2021-12,2021-12-31,38,愛媛県,27,技能実習３号イ,22,False
2021-12,2021-12-31,38,愛媛県,28,技能実習３号ロ,719,False
2021-12,2021-12-31,38,愛媛県,29,文化活動,6,False
2021-12,2021-12-31,38,愛媛県,31,留学,327,False
2021-12,2021-12-31,38,愛媛県,32,研修,1,False
2021-12,2021-12-31,38,愛媛県,33,家族滞在,266,False
2021-12,2021-12-31,38,愛媛県,34,特定活動,1268,False
2021-12,2021-12-31,38,愛媛県,35,永住者,1990,False
2021-12,2021-12-31,38,愛媛県,36,日本人の配偶者等,537,False
2021-12,2021-12-31,38,愛媛県,37,永住者の配偶者等,48,False
2021-12,2021-12-31,38,愛媛県,38,定住者,285,False
2021-12,2021-12-31,38,愛媛県,39,特別永住者,846,False
2021-12,2021-12-31,39,高知県,03,教授,22,False
2021-12,2021-12-31,39,高知県,05,宗教,3,False
2021-12,2021-12-31,39,高知県,07,高度専門職１号イ,6,False
2021-12,2021-12-31,39,高知県,11,経営・管理,7,False
2021-12,2021-12-31,39,高知県,13,医療,11,False
2021-12,2021-12-31,39,高知県,15,教育,132,False
2021-12,2021-12-31,39,高知県,16,技術・人文知識・国際業務,158,False
2021-12,2021-12-31,39,高知県,17,企業内転勤,5,False
2021-12,2021-12-31,39,高知県,18,介護,15,False
2021-12,2021-12-31,39,高知県,19,興行,2,False
2021-12,2021-12-31,39,高知県,20,技能,78,False
2021-12,2021-12-31,39,高知県,21,特定技能１号,228,False
2021-12,2021-12-31,39,高知県,23,技能実習１号イ,1,False
2021-12,2021-12-31,39,高知県,24,技能実習１号ロ,105,False
2021-12,2021-12-31,39,高知県,25,技能実習２号イ,9,False
2021-12,2021-12-31,39,高知県,26,技能実習２号ロ,1000,False
2021-12,2021-12-31,39,高知県,28,技能実習３号ロ,313,False
2021-12,2021-12-31,39,高知県,29,文化活動,2,False
2021-12,2021-12-31,39,高知県,31,留学,349,False
2021-12,2021-12-31,39,高知県,33,家族滞在,111,False
2021-12,2021-12-31,39,高知県,34,特定活動,222,False
2021-12,2021-12-31,39,高知県,35,永住者,976,False
2021-12,2021-12-31,39,高知県,36,日本人の配偶者等,264,False
2021-12,2021-12-31,39,高知県,37,永住者の配偶者等,10,False
2021-12,2021-12-31,39,高知県,38,定住者,91,False
2021-12,2021-12-31,39,高知県,39,特別永住者,380,False
2021-12,2021-12-31,40,福岡県,03,教授,290,False
2021-12,2021-12-31,40,福岡県,04,芸術,10,False
2021-12,2021-12-31,40,福岡県,05,宗教,105,False
2021-12,2021-12-31,40,福岡県,07,高度専門職１号イ,78,False
2021-12,2021-12-31,40,福岡県,08,高度専門職１号ロ,93,False
2021-12,2021-12-31,40,福岡県,09,高度専門職１号ハ,25,False
2021-12,2021-12-31,40,福岡県,10,高度専門職２号,10,False
2021-12,2021-12-31,40,福岡県,11,経営・管理,940,False
2021-12,2021-12-31,40,福岡県,12,法律・会計業務,3,False
2021-12,2021-12-31,40,福岡県,13,医療,36,False
2021-12,2021-12-31,40,福岡県,14,研究,12,False
2021-12,2021-12-31,40,福岡県,15,教育,360,False
2021-12,2021-12-31,40,福岡県,16,技術・人文知識・国際業務,6472,False
2021-12,2021-12-31,40,福岡県,17,企業内転勤,126,False
2021-12,2021-12-31,40,福岡県,18,介護,170,False
2021-12,2021-12-31,40,福岡県,19,興行,89,False
2021-12,2021-12-31,40,福岡県,20,技能,715,False
2021-12,2021-12-31,40,福岡県,21,特定技能１号,1974,False
2021-12,2021-12-31,40,福岡県,23,技能実習１号イ,1,False
2021-12,2021-12-31,40,福岡県,24,技能実習１号ロ,1089,False
2021-12,2021-12-31,40,福岡県,25,技能実習２号イ,37,False
2021-12,2021-12-31,40,福岡県,26,技能実習２号ロ,7659,False
2021-12,2021-12-31,40,福岡県,27,技能実習３号イ,10,False
2021-12,2021-12-31,40,福岡県,28,技能実習３号ロ,1488,False
2021-12,2021-12-31,40,福岡県,29,文化活動,43,False
2021-12,2021-12-31,40,福岡県,31,留学,13141,False
2021-12,2021-12-31,40,福岡県,32,研修,2,False
2021-12,2021-12-31,40,福岡県,33,家族滞在,5286,False
2021-12,2021-12-31,40,福岡県,34,特定活動,4310,False
2021-12,2021-12-31,40,福岡県,35,永住者,15025,False
2021-12,2021-12-31,40,福岡県,36,日本人の配偶者等,3600,False
2021-12,2021-12-31,40,福岡県,37,永住者の配偶者等,548,False
2021-12,2021-12-31,40,福岡県,38,定住者,1484,False
2021-12,2021-12-31,40,福岡県,39,特別永住者,11003,False
2021-12,2021-12-31,41,佐賀県,03,教授,8,False
2021-12,2021-12-31,41,佐賀県,04,芸術,1,False
2021-12,2021-12-31,41,佐賀県,05,宗教,13,False
2021-12,2021-12-31,41,佐賀県,07,高度専門職１号イ,5,False
2021-12,2021-12-31,41,佐賀県,08,高度専門職１号ロ,5,False
2021-12,2021-12-31,41,佐賀県,09,高度専門職１号ハ,1,False
2021-12,2021-12-31,41,佐賀県,11,経営・管理,27,False
2021-12,2021-12-31,41,佐賀県,13,医療,6,False
2021-12,2021-12-31,41,佐賀県,14,研究,1,False
2021-12,2021-12-31,41,佐賀県,15,教育,61,False
2021-12,2021-12-31,41,佐賀県,16,技術・人文知識・国際業務,425,False
2021-12,2021-12-31,41,佐賀県,17,企業内転勤,17,False
2021-12,2021-12-31,41,佐賀県,18,介護,70,False
2021-12,2021-12-31,41,佐賀県,19,興行,35,False
2021-12,2021-12-31,41,佐賀県,20,技能,65,False
2021-12,2021-12-31,41,佐賀県,21,特定技能１号,326,False
2021-12,2021-12-31,41,佐賀県,23,技能実習１号イ,3,False
2021-12,2021-12-31,41,佐賀県,24,技能実習１号ロ,202,False
2021-12,2021-12-31,41,佐賀県,25,技能実習２号イ,8,False
2021-12,2021-12-31,41,佐賀県,26,技能実習２号ロ,1626,False
2021-12,2021-12-31,41,佐賀県,28,技能実習３号ロ,325,False
2021-12,2021-12-31,41,佐賀県,29,文化活動,1,False
2021-12,2021-12-31,41,佐賀県,31,留学,549,False
2021-12,2021-12-31,41,佐賀県,33,家族滞在,315,False
2021-12,2021-12-31,41,佐賀県,34,特定活動,463,False
2021-12,2021-12-31,41,佐賀県,35,永住者,1070,False
2021-12,2021-12-31,41,佐賀県,36,日本人の配偶者等,304,False
2021-12,2021-12-31,41,佐賀県,37,永住者の配偶者等,23,False
2021-12,2021-12-31,41,佐賀県,38,定住者,107,False
2021-12,2021-12-31,41,佐賀県,39,特別永住者,445,False
2021-12,2021-12-31,42,長崎県,03,教授,47,False
2021-12,2021-12-31,42,長崎県,04,芸術,1,False
2021-12,2021-12-31,42,長崎県,05,宗教,29,False
2021-12,2021-12-31,42,長崎県,07,高度専門職１号イ,8,False
2021-12,2021-12-31,42,長崎県,08,高度専門職１号ロ,3,False
2021-12,2021-12-31,42,長崎県,11,経営・管理,54,False
2021-12,2021-12-31,42,長崎県,15,教育,188,False
2021-12,2021-12-31,42,長崎県,16,技術・人文知識・国際業務,530,False
2021-12,2021-12-31,42,長崎県,17,企業内転勤,30,False
2021-12,2021-12-31,42,長崎県,18,介護,67,False
2021-12,2021-12-31,42,長崎県,19,興行,20,False
2021-12,2021-12-31,42,長崎県,20,技能,76,False
2021-12,2021-12-31,42,長崎県,21,特定技能１号,431,False
2021-12,2021-12-31,42,長崎県,23,技能実習１号イ,4,False
2021-12,2021-12-31,42,長崎県,24,技能実習１号ロ,203,False
2021-12,2021-12-31,42,長崎県,25,技能実習２号イ,25,False
2021-12,2021-12-31,42,長崎県,26,技能実習２号ロ,1543,False
2021-12,2021-12-31,42,長崎県,27,技能実習３号イ,4,False
2021-12,2021-12-31,42,長崎県,28,技能実習３号ロ,313,False
2021-12,2021-12-31,42,長崎県,29,文化活動,3,False
2021-12,2021-12-31,42,長崎県,31,留学,1178,False
2021-12,2021-12-31,42,長崎県,33,家族滞在,392,False
2021-12,2021-12-31,42,長崎県,34,特定活動,703,False
2021-12,2021-12-31,42,長崎県,35,永住者,1842,False
2021-12,2021-12-31,42,長崎県,36,日本人の配偶者等,528,False
2021-12,2021-12-31,42,長崎県,37,永住者の配偶者等,48,False
2021-12,2021-12-31,42,長崎県,38,定住者,150,False
2021-12,2021-12-31,42,長崎県,39,特別永住者,562,False
2021-12,2021-12-31,43,熊本県,03,教授,51,False
2021-12,2021-12-31,43,熊本県,04,芸術,6,False
2021-12,2021-12-31,43,熊本県,05,宗教,15,False
2021-12,2021-12-31,43,熊本県,07,高度専門職１号イ,7,False
2021-12,2021-12-31,43,熊本県,08,高度専門職１号ロ,9,False
2021-12,2021-12-31,43,熊本県,09,高度専門職１号ハ,1,False
2021-12,2021-12-31,43,熊本県,10,高度専門職２号,1,False
2021-12,2021-12-31,43,熊本県,11,経営・管理,48,False
2021-12,2021-12-31,43,熊本県,13,医療,6,False
2021-12,2021-12-31,43,熊本県,14,研究,1,False
2021-12,2021-12-31,43,熊本県,15,教育,181,False
2021-12,2021-12-31,43,熊本県,16,技術・人文知識・国際業務,1209,False
2021-12,2021-12-31,43,熊本県,17,企業内転勤,12,False
2021-12,2021-12-31,43,熊本県,18,介護,22,False
2021-12,2021-12-31,43,熊本県,19,興行,25,False
2021-12,2021-12-31,43,熊本県,20,技能,138,False
2021-12,2021-12-31,43,熊本県,21,特定技能１号,1065,False
2021-12,2021-12-31,43,熊本県,24,技能実習１号ロ,621,False
2021-12,2021-12-31,43,熊本県,25,技能実習２号イ,47,False
2021-12,2021-12-31,43,熊本県,26,技能実習２号ロ,4424,False
2021-12,2021-12-31,43,熊本県,27,技能実習３号イ,21,False
2021-12,2021-12-31,43,熊本県,28,技能実習３号ロ,1049,False
2021-12,2021-12-31,43,熊本県,29,文化活動,11,False
2021-12,2021-12-31,43,熊本県,31,留学,877,False
2021-12,2021-12-31,43,熊本県,32,研修,2,False
2021-12,2021-12-31,43,熊本県,33,家族滞在,540,False
2021-12,2021-12-31,43,熊本県,34,特定活動,1409,False
2021-12,2021-12-31,43,熊本県,35,永住者,3247,False
2021-12,2021-12-31,43,熊本県,36,日本人の配偶者等,772,False
2021-12,2021-12-31,43,熊本県,37,永住者の配偶者等,77,False
2021-12,2021-12-31,43,熊本県,38,定住者,333,False
2021-12,2021-12-31,43,熊本県,39,特別永住者,459,False
2021-12,2021-12-31,44,大分県,03,教授,54,False
2021-12,2021-12-31,44,大分県,05,宗教,35,False
2021-12,2021-12-31,44,大分県,07,高度専門職１号イ,5,False
2021-12,2021-12-31,44,大分県,08,高度専門職１号ロ,3,False
2021-12,2021-12-31,44,大分県,10,高度専門職２号,2,False
2021-12,2021-12-31,44,大分県,11,経営・管理,83,False
2021-12,2021-12-31,44,大分県,13,医療,2,False
2021-12,2021-12-31,44,大分県,15,教育,110,False
2021-12,2021-12-31,44,大分県,16,技術・人文知識・国際業務,778,False
2021-12,2021-12-31,44,大分県,17,企業内転勤,6,False
2021-12,2021-12-31,44,大分県,18,介護,1,False
2021-12,2021-12-31,44,大分県,19,興行,15,False
2021-12,2021-12-31,44,大分県,20,技能,129,False
2021-12,2021-12-31,44,大分県,21,特定技能１号,425,False
2021-12,2021-12-31,44,大分県,23,技能実習１号イ,4,False
2021-12,2021-12-31,44,大分県,24,技能実習１号ロ,341,False
2021-12,2021-12-31,44,大分県,25,技能実習２号イ,13,False
2021-12,2021-12-31,44,大分県,26,技能実習２号ロ,2128,False
2021-12,2021-12-31,44,大分県,28,技能実習３号ロ,428,False
2021-12,2021-12-31,44,大分県,29,文化活動,1,False
2021-12,2021-12-31,44,大分県,31,留学,1934,False
2021-12,2021-12-31,44,大分県,33,家族滞在,517,False
2021-12,2021-12-31,44,大分県,34,特定活動,993,False
2021-12,2021-12-31,44,大分県,35,永住者,1968,False
2021-12,2021-12-31,44,大分県,36,日本人の配偶者等,533,False
2021-12,2021-12-31,44,大分県,37,永住者の配偶者等,72,False
2021-12,2021-12-31,44,大分県,38,定住者,248,False
2021-12,2021-12-31,44,大分県,39,特別永住者,1051,False
2021-12,2021-12-31,45,宮崎県,03,教授,29,False
2021-12,2021-12-31,45,宮崎県,05,宗教,18,False
2021-12,2021-12-31,45,宮崎県,07,高度専門職１号イ,2,False
2021-12,2021-12-31,45,宮崎県,08,高度専門職１号ロ,2,False
2021-12,2021-12-31,45,宮崎県,11,経営・管理,37,False
2021-12,2021-12-31,45,宮崎県,13,医療,3,False
2021-12,2021-12-31,45,宮崎県,15,教育,96,False
2021-12,2021-12-31,45,宮崎県,16,技術・人文知識・国際業務,348,False
2021-12,2021-12-31,45,宮崎県,17,企業内転勤,15,False
2021-12,2021-12-31,45,宮崎県,18,介護,22,False
2021-12,2021-12-31,45,宮崎県,19,興行,5,False
2021-12,2021-12-31,45,宮崎県,20,技能,64,False
2021-12,2021-12-31,45,宮崎県,21,特定技能１号,283,False
2021-12,2021-12-31,45,宮崎県,24,技能実習１号ロ,257,False
2021-12,2021-12-31,45,宮崎県,25,技能実習２号イ,1,False
2021-12,2021-12-31,45,宮崎県,26,技能実習２号ロ,2187,False
2021-12,2021-12-31,45,宮崎県,27,技能実習３号イ,1,False
2021-12,2021-12-31,45,宮崎県,28,技能実習３号ロ,432,False
2021-12,2021-12-31,45,宮崎県,29,文化活動,2,False
2021-12,2021-12-31,45,宮崎県,31,留学,412,False
2021-12,2021-12-31,45,宮崎県,32,研修,3,False
2021-12,2021-12-31,45,宮崎県,33,家族滞在,274,False
2021-12,2021-12-31,45,宮崎県,34,特定活動,540,False
2021-12,2021-12-31,45,宮崎県,35,永住者,1188,False
2021-12,2021-12-31,45,宮崎県,36,日本人の配偶者等,351,False
2021-12,2021-12-31,45,宮崎県,37,永住者の配偶者等,21,False
2021-12,2021-12-31,45,宮崎県,38,定住者,129,False
2021-12,2021-12-31,45,宮崎県,39,特別永住者,289,False
2021-12,2021-12-31,46,鹿児島県,03,教授,28,False
2021-12,2021-12-31,46,鹿児島県,05,宗教,28,False
2021-12,2021-12-31,46,鹿児島県,07,高度専門職１号イ,2,False
2021-12,2021-12-31,46,鹿児島県,08,高度専門職１号ロ,4,False
2021-12,2021-12-31,46,鹿児島県,10,高度専門職２号,1,False
2021-12,2021-12-31,46,鹿児島県,11,経営・管理,31,False
2021-12,2021-12-31,46,鹿児島県,13,医療,2,False
2021-12,2021-12-31,46,鹿児島県,14,研究,1,False
2021-12,2021-12-31,46,鹿児島県,15,教育,140,False
2021-12,2021-12-31,46,鹿児島県,16,技術・人文知識・国際業務,683,False
2021-12,2021-12-31,46,鹿児島県,17,企業内転勤,4,False
2021-12,2021-12-31,46,鹿児島県,18,介護,10,False
2021-12,2021-12-31,46,鹿児島県,19,興行,14,False
2021-12,2021-12-31,46,鹿児島県,20,技能,125,False
2021-12,2021-12-31,46,鹿児島県,21,特定技能１号,620,False
2021-12,2021-12-31,46,鹿児島県,24,技能実習１号ロ,588,False
2021-12,2021-12-31,46,鹿児島県,25,技能実習２号イ,4,False
2021-12,2021-12-31,46,鹿児島県,26,技能実習２号ロ,3430,False
2021-12,2021-12-31,46,鹿児島県,27,技能実習３号イ,2,False
2021-12,2021-12-31,46,鹿児島県,28,技能実習３号ロ,682,False
2021-12,2021-12-31,46,鹿児島県,29,文化活動,7,False
2021-12,2021-12-31,46,鹿児島県,31,留学,595,False
2021-12,2021-12-31,46,鹿児島県,33,家族滞在,304,False
2021-12,2021-12-31,46,鹿児島県,34,特定活動,904,False
2021-12,2021-12-31,46,鹿児島県,35,永住者,2436,False
2021-12,2021-12-31,46,鹿児島県,36,日本人の配偶者等,653,False
2021-12,2021-12-31,46,鹿児島県,37,永住者の配偶者等,29,False
2021-12,2021-12-31,46,鹿児島県,38,定住者,296,False
2021-12,2021-12-31,46,鹿児島県,39,特別永住者,210,False
2021-12,2021-12-31,47,沖縄県,03,教授,219,False
2021-12,2021-12-31,47,沖縄県,04,芸術,4,False
2021-12,2021-12-31,47,沖縄県,05,宗教,106,False
2021-12,2021-12-31,47,沖縄県,06,報道,1,False
2021-12,2021-12-31,47,沖縄県,07,高度専門職１号イ,90,False
2021-12,2021-12-31,47,沖縄県,08,高度専門職１号ロ,23,False
2021-12,2021-12-31,47,沖縄県,09,高度専門職１号ハ,6,False
2021-12,2021-12-31,47,沖縄県,10,高度専門職２号,12,False
2021-12,2021-12-31,47,沖縄県,11,経営・管理,277,False
2021-12,2021-12-31,47,沖縄県,13,医療,6,False
2021-12,2021-12-31,47,沖縄県,14,研究,1,False
2021-12,2021-12-31,47,沖縄県,15,教育,160,False
2021-12,2021-12-31,47,沖縄県,16,技術・人文知識・国際業務,2067,False
2021-12,2021-12-31,47,沖縄県,17,企業内転勤,50,False
2021-12,2021-12-31,47,沖縄県,18,介護,12,False
2021-12,2021-12-31,47,沖縄県,19,興行,11,False
2021-12,2021-12-31,47,沖縄県,20,技能,218,False
2021-12,2021-12-31,47,沖縄県,21,特定技能１号,438,False
2021-12,2021-12-31,47,沖縄県,24,技能実習１号ロ,153,False
2021-12,2021-12-31,47,沖縄県,26,技能実習２号ロ,1789,False
2021-12,2021-12-31,47,沖縄県,28,技能実習３号ロ,235,False
2021-12,2021-12-31,47,沖縄県,29,文化活動,16,False
2021-12,2021-12-31,47,沖縄県,31,留学,1680,False
2021-12,2021-12-31,47,沖縄県,32,研修,4,False
2021-12,2021-12-31,47,沖縄県,33,家族滞在,1410,False
2021-12,2021-12-31,47,沖縄県,34,特定活動,874,False
2021-12,2021-12-31,47,沖縄県,35,永住者,5527,False
2021-12,2021-12-31,47,沖縄県,36,日本人の配偶者等,1921,False
2021-12,2021-12-31,47,沖縄県,37,永住者の配偶者等,176,False
2021-12,2021-12-31,47,沖縄県,38,定住者,655,False
2021-12,2021-12-31,47,沖縄県,39,特別永住者,394,False
2021-12,2021-12-31,48,未定・不詳,03,教授,14,True
2021-12,2021-12-31,48,未定・不詳,05,宗教,2,True
2021-12,2021-12-31,48,未定・不詳,06,報道,1,True
2021-12,2021-12-31,48,未定・不詳,07,高度専門職１号イ,1,True
2021-12,2021-12-31,48,未定・不詳,08,高度専門職１号ロ,2,True
2021-12,2021-12-31,48,未定・不詳,09,高度専門職１号ハ,1,True
2021-12,2021-12-31,48,未定・不詳,11,経営・管理,21,True
2021-12,2021-12-31,48,未定・不詳,14,研究,1,True
2021-12,2021-12-31,48,未定・不詳,15,教育,28,True
2021-12,2021-12-31,48,未定・不詳,16,技術・人文知識・国際業務,85,True
2021-12,2021-12-31,48,未定・不詳,17,企業内転勤,23,True
2021-12,2021-12-31,48,未定・不詳,19,興行,33,True
2021-12,2021-12-31,48,未定・不詳,20,技能,15,True
2021-12,2021-12-31,48,未定・不詳,24,技能実習１号ロ,1,True
2021-12,2021-12-31,48,未定・不詳,28,技能実習３号ロ,2,True
2021-12,2021-12-31,48,未定・不詳,29,文化活動,3,True
2021-12,2021-12-31,48,未定・不詳,31,留学,142,True
2021-12,2021-12-31,48,未定・不詳,32,研修,4,True
2021-12,2021-12-31,48,未定・不詳,33,家族滞在,243,True
2021-12,2021-12-31,48,未定・不詳,34,特定活動,171,True
2021-12,2021-12-31,48,未定・不詳,35,永住者,77,True
2021-12,2021-12-31,48,未定・不詳,36,日本人の配偶者等,746,True
2021-12,2021-12-31,48,未定・不詳,37,永住者の配偶者等,84,True
2021-12,2021-12-31,48,未定・不詳,38,定住者,77,True
2021-12,2021-12-31,48,未定・不詳,39,特別永住者,17,True
2022-06,2022-06-30,01,北海道,03,教授,286,False
2022-06,2022-06-30,01,北海道,04,芸術,7,False
2022-06,2022-06-30,01,北海道,05,宗教,137,False
2022-06,2022-06-30,01,北海道,06,報道,1,False
2022-06,2022-06-30,01,北海道,07,高度専門職１号イ,52,False
2022-06,2022-06-30,01,北海道,08,高度専門職１号ロ,63,False
2022-06,2022-06-30,01,北海道,09,高度専門職１号ハ,8,False
2022-06,2022-06-30,01,北海道,10,高度専門職２号,9,False
2022-06,2022-06-30,01,北海道,11,経営・管理,394,False
2022-06,2022-06-30,01,北海道,13,医療,69,False
2022-06,2022-06-30,01,北海道,14,研究,3,False
2022-06,2022-06-30,01,北海道,15,教育,495,False
2022-06,2022-06-30,01,北海道,16,技術・人文知識・国際業務,3440,False
2022-06,2022-06-30,01,北海道,17,企業内転勤,91,False
2022-06,2022-06-30,01,北海道,18,介護,128,False
2022-06,2022-06-30,01,北海道,19,興行,30,False
2022-06,2022-06-30,01,北海道,20,技能,1504,False
2022-06,2022-06-30,01,北海道,21,特定技能１号,3678,False
2022-06,2022-06-30,01,北海道,23,技能実習１号イ,10,False
2022-06,2022-06-30,01,北海道,24,技能実習１号ロ,3243,False
2022-06,2022-06-30,01,北海道,25,技能実習２号イ,25,False
2022-06,2022-06-30,01,北海道,26,技能実習２号ロ,5925,False
2022-06,2022-06-30,01,北海道,27,技能実習３号イ,25,False
2022-06,2022-06-30,01,北海道,28,技能実習３号ロ,1754,False
2022-06,2022-06-30,01,北海道,29,文化活動,60,False
2022-06,2022-06-30,01,北海道,31,留学,4106,False
2022-06,2022-06-30,01,北海道,32,研修,2,False
2022-06,2022-06-30,01,北海道,33,家族滞在,2162,False
2022-06,2022-06-30,01,北海道,34,特定活動,1693,False
2022-06,2022-06-30,01,北海道,35,永住者,6175,False
2022-06,2022-06-30,01,北海道,36,日本人の配偶者等,1939,False
2022-06,2022-06-30,01,北海道,37,永住者の配偶者等,199,False
2022-06,2022-06-30,01,北海道,38,定住者,451,False
2022-06,2022-06-30,01,北海道,39,特別永住者,2884,False
2022-06,2022-06-30,02,青森県,03,教授,13,False
2022-06,2022-06-30,02,青森県,05,宗教,19,False
2022-06,2022-06-30,02,青森県,07,高度専門職１号イ,12,False
2022-06,2022-06-30,02,青森県,08,高度専門職１号ロ,4,False
2022-06,2022-06-30,02,青森県,10,高度専門職２号,1,False
2022-06,2022-06-30,02,青森県,11,経営・管理,26,False
2022-06,2022-06-30,02,青森県,13,医療,5,False
2022-06,2022-06-30,02,青森県,14,研究,19,False
2022-06,2022-06-30,02,青森県,15,教育,167,False
2022-06,2022-06-30,02,青森県,16,技術・人文知識・国際業務,327,False
2022-06,2022-06-30,02,青森県,17,企業内転勤,15,False
2022-06,2022-06-30,02,青森県,18,介護,7,False
2022-06,2022-06-30,02,青森県,19,興行,5,False
2022-06,2022-06-30,02,青森県,20,技能,53,False
2022-06,2022-06-30,02,青森県,21,特定技能１号,439,False
2022-06,2022-06-30,02,青森県,23,技能実習１号イ,15,False
2022-06,2022-06-30,02,青森県,24,技能実習１号ロ,717,False
2022-06,2022-06-30,02,青森県,25,技能実習２号イ,9,False
2022-06,2022-06-30,02,青森県,26,技能実習２号ロ,1102,False
2022-06,2022-06-30,02,青森県,27,技能実習３号イ,10,False
2022-06,2022-06-30,02,青森県,28,技能実習３号ロ,365,False
2022-06,2022-06-30,02,青森県,29,文化活動,6,False
2022-06,2022-06-30,02,青森県,31,留学,317,False
2022-06,2022-06-30,02,青森県,33,家族滞在,201,False
2022-06,2022-06-30,02,青森県,34,特定活動,225,False
2022-06,2022-06-30,02,青森県,35,永住者,1200,False
2022-06,2022-06-30,02,青森県,36,日本人の配偶者等,338,False
2022-06,2022-06-30,02,青森県,37,永住者の配偶者等,29,False
2022-06,2022-06-30,02,青森県,38,定住者,151,False
2022-06,2022-06-30,02,青森県,39,特別永住者,509,False
2022-06,2022-06-30,03,岩手県,03,教授,15,False
2022-06,2022-06-30,03,岩手県,05,宗教,29,False
2022-06,2022-06-30,03,岩手県,07,高度専門職１号イ,3,False
2022-06,2022-06-30,03,岩手県,08,高度専門職１号ロ,6,False
2022-06,2022-06-30,03,岩手県,11,経営・管理,31,False
2022-06,2022-06-30,03,岩手県,14,研究,2,False
2022-06,2022-06-30,03,岩手県,15,教育,110,False
2022-06,2022-06-30,03,岩手県,16,技術・人文知識・国際業務,413,False
2022-06,2022-06-30,03,岩手県,17,企業内転勤,7,False
