election_id,election_type,election_date,election_year,pref_code,prefecture,party,votes,vote_share_pct
2016_sangiin,sangiin_pr,2016-07-10,2016,31,鳥取県,自由民主党,109390.124,41.62
2016_sangiin,sangiin_pr,2016-07-10,2016,31,鳥取県,民進党,55010.759,20.93
2016_sangiin,sangiin_pr,2016-07-10,2016,31,鳥取県,公明党,43925.925,16.71
2016_sangiin,sangiin_pr,2016-07-10,2016,31,鳥取県,日本共産党,18772.302,7.14
2016_sangiin,sangiin_pr,2016-07-10,2016,32,島根県,自由民主党,170750.475,48.24
2016_sangiin,sangiin_pr,2016-07-10,2016,32,島根県,民進党,67747.126,19.14
2016_sangiin,sangiin_pr,2016-07-10,2016,32,島根県,公明党,47530.191,13.43
2016_sangiin,sangiin_pr,2016-07-10,2016,32,島根県,日本共産党,26531.645,7.5
2016_sangiin,sangiin_pr,2016-07-10,2016,33,岡山県,自由民主党,299505.427,37.87
2016_sangiin,sangiin_pr,2016-07-10,2016,33,岡山県,民進党,157449.325,19.91
2016_sangiin,sangiin_pr,2016-07-10,2016,33,岡山県,公明党,135914.232,17.18
2016_sangiin,sangiin_pr,2016-07-10,2016,33,岡山県,日本共産党,62243.096,7.87
2016_sangiin,sangiin_pr,2016-07-10,2016,34,広島県,自由民主党,454072.689,39.93
2016_sangiin,sangiin_pr,2016-07-10,2016,34,広島県,民進党,210751.022,18.53
2016_sangiin,sangiin_pr,2016-07-10,2016,34,広島県,公明党,172807.586,15.2
2016_sangiin,sangiin_pr,2016-07-10,2016,34,広島県,日本共産党,96873.418,8.52
2016_sangiin,sangiin_pr,2016-07-10,2016,35,山口県,自由民主党,286779.267,46.75
2016_sangiin,sangiin_pr,2016-07-10,2016,35,山口県,民進党,105925.829,17.27
2016_sangiin,sangiin_pr,2016-07-10,2016,35,山口県,公明党,101233.894,16.5
2016_sangiin,sangiin_pr,2016-07-10,2016,35,山口県,日本共産党,45350.662,7.39
2016_sangiin,sangiin_pr,2016-07-10,2016,36,徳島県,自由民主党,112622.435,38.44
2016_sangiin,sangiin_pr,2016-07-10,2016,36,徳島県,民進党,51915.242,17.72
2016_sangiin,sangiin_pr,2016-07-10,2016,36,徳島県,公明党,49423.864,16.87
2016_sangiin,sangiin_pr,2016-07-10,2016,36,徳島県,日本共産党,26655.815,9.1
2016_sangiin,sangiin_pr,2016-07-10,2016,37,香川県,自由民主党,177456.438,44.07
2016_sangiin,sangiin_pr,2016-07-10,2016,37,香川県,民進党,66839.043,16.6
2016_sangiin,sangiin_pr,2016-07-10,2016,37,香川県,公明党,60964.415,15.14
2016_sangiin,sangiin_pr,2016-07-10,2016,37,香川県,日本共産党,30446.756,7.56
2016_sangiin,sangiin_pr,2016-07-10,2016,38,愛媛県,自由民主党,277107.438,43.57
2016_sangiin,sangiin_pr,2016-07-10,2016,38,愛媛県,民進党,122607.154,19.28
2016_sangiin,sangiin_pr,2016-07-10,2016,38,愛媛県,公明党,94242.252,14.82
2016_sangiin,sangiin_pr,2016-07-10,2016,38,愛媛県,日本共産党,44353.512,6.97
2016_sangiin,sangiin_pr,2016-07-10,2016,39,高知県,自由民主党,99751.816,37.01
2016_sangiin,sangiin_pr,2016-07-10,2016,39,高知県,民進党,45676.135,16.95
2016_sangiin,sangiin_pr,2016-07-10,2016,39,高知県,公明党,42651.481,15.83
2016_sangiin,sangiin_pr,2016-07-10,2016,39,高知県,日本共産党,46933.951,17.41
2016_sangiin,sangiin_pr,2016-07-10,2016,40,福岡県,自由民主党,786878.48,36.52
2016_sangiin,sangiin_pr,2016-07-10,2016,40,福岡県,民進党,411053.84,19.08
2016_sangiin,sangiin_pr,2016-07-10,2016,40,福岡県,公明党,369415.492,17.15
2016_sangiin,sangiin_pr,2016-07-10,2016,40,福岡県,日本共産党,232303.616,10.78
2016_sangiin,sangiin_pr,2016-07-10,2016,41,佐賀県,自由民主党,164074.471,43.53
2016_sangiin,sangiin_pr,2016-07-10,2016,41,佐賀県,民進党,79535.663,21.1
2016_sangiin,sangiin_pr,2016-07-10,2016,41,佐賀県,公明党,58329.927,15.48
2016_sangiin,sangiin_pr,2016-07-10,2016,41,佐賀県,日本共産党,21390.4,5.67
2016_sangiin,sangiin_pr,2016-07-10,2016,42,長崎県,自由民主党,258785.928,41.7
2016_sangiin,sangiin_pr,2016-07-10,2016,42,長崎県,民進党,128355.321,20.68
2016_sangiin,sangiin_pr,2016-07-10,2016,42,長崎県,公明党,104642.109,16.86
2016_sangiin,sangiin_pr,2016-07-10,2016,42,長崎県,日本共産党,38911.473,6.27
2016_sangiin,sangiin_pr,2016-07-10,2016,43,熊本県,自由民主党,340535.595,46.54
2016_sangiin,sangiin_pr,2016-07-10,2016,43,熊本県,民進党,141131.877,19.29
2016_sangiin,sangiin_pr,2016-07-10,2016,43,熊本県,公明党,111731.205,15.27
2016_sangiin,sangiin_pr,2016-07-10,2016,43,熊本県,日本共産党,46212.254,6.32
2016_sangiin,sangiin_pr,2016-07-10,2016,44,大分県,自由民主党,219411.251,39.44
2016_sangiin,sangiin_pr,2016-07-10,2016,44,大分県,民進党,102190.243,18.37
2016_sangiin,sangiin_pr,2016-07-10,2016,44,大分県,公明党,73783.231,13.26
2016_sangiin,sangiin_pr,2016-07-10,2016,44,大分県,日本共産党,38130.902,6.85
2016_sangiin,sangiin_pr,2016-07-10,2016,45,宮崎県,自由民主党,179238.631,40.11
2016_sangiin,sangiin_pr,2016-07-10,2016,45,宮崎県,民進党,64788.157,14.5
2016_sangiin,sangiin_pr,2016-07-10,2016,45,宮崎県,公明党,76480.171,17.11
2016_sangiin,sangiin_pr,2016-07-10,2016,45,宮崎県,日本共産党,32490.781,7.27
2016_sangiin,sangiin_pr,2016-07-10,2016,46,鹿児島県,自由民主党,340550.703,45.97
2016_sangiin,sangiin_pr,2016-07-10,2016,46,鹿児島県,民進党,119941.853,16.19
2016_sangiin,sangiin_pr,2016-07-10,2016,46,鹿児島県,公明党,107352.961,14.49
2016_sangiin,sangiin_pr,2016-07-10,2016,46,鹿児島県,日本共産党,48334.715,6.52
2016_sangiin,sangiin_pr,2016-07-10,2016,47,沖縄県,自由民主党,160169.912,27.82
2016_sangiin,sangiin_pr,2016-07-10,2016,47,沖縄県,民進党,76547.788,13.29
2016_sangiin,sangiin_pr,2016-07-10,2016,47,沖縄県,公明党,86896.788,15.09
2016_sangiin,sangiin_pr,2016-07-10,2016,47,沖縄県,日本共産党,90060.524,15.64
2017_shugiin,shugiin_pr,2017-10-22,2017,01,北海道,自由民主党,779903.0,32.1081454498746
2017_shugiin,shugiin_pr,2017-10-22,2017,01,北海道,立憲民主党,714032.0,29.396275321244897
2017_shugiin,shugiin_pr,2017-10-22,2017,01,北海道,希望の党,331463.0,13.646135756948985
2017_shugiin,shugiin_pr,2017-10-22,2017,01,北海道,公明党,298573.0,12.292073900735614
2017_shugiin,shugiin_pr,2017-10-22,2017,01,北海道,日本共産党,230316.0,9.48197356265243
2017_shugiin,shugiin_pr,2017-10-22,2017,01,北海道,日本維新の会,74701.0,3.0753960085434757
2017_shugiin,shugiin_pr,2017-10-22,2017,02,青森県,自由民主党,230610.0,40.578419762557914
2017_shugiin,shugiin_pr,2017-10-22,2017,02,青森県,立憲民主党,90558.0,15.934697267498024
2017_shugiin,shugiin_pr,2017-10-22,2017,02,青森県,希望の党,119824.0,21.08437868968709
2017_shugiin,shugiin_pr,2017-10-22,2017,02,青森県,公明党,63550.0,11.182336307664695
2017_shugiin,shugiin_pr,2017-10-22,2017,02,青森県,日本共産党,49018.0,8.625267681024516
2017_shugiin,shugiin_pr,2017-10-22,2017,02,青森県,日本維新の会,14747.0,2.594900291567762
2017_shugiin,shugiin_pr,2017-10-22,2017,03,岩手県,自由民主党,191440.0,32.798906246252216
2017_shugiin,shugiin_pr,2017-10-22,2017,03,岩手県,立憲民主党,120539.0,20.65162641045234
2017_shugiin,shugiin_pr,2017-10-22,2017,03,岩手県,希望の党,148425.0,25.429260653990728
2017_shugiin,shugiin_pr,2017-10-22,2017,03,岩手県,公明党,54680.0,9.368179030218716
2017_shugiin,shugiin_pr,2017-10-22,2017,03,岩手県,日本共産党,53604.0,9.183830810823777
2017_shugiin,shugiin_pr,2017-10-22,2017,03,岩手県,日本維新の会,14990.0,2.5681968482622266
2017_shugiin,shugiin_pr,2017-10-22,2017,04,宮城県,自由民主党,349069.0,36.27889526097973
2017_shugiin,shugiin_pr,2017-10-22,2017,04,宮城県,立憲民主党,217832.0,22.63937591848528
2017_shugiin,shugiin_pr,2017-10-22,2017,04,宮城県,希望の党,163552.0,16.998031557439237
2017_shugiin,shugiin_pr,2017-10-22,2017,04,宮城県,公明党,118963.0,12.363877104331612
2017_shugiin,shugiin_pr,2017-10-22,2017,04,宮城県,日本共産党,74632.0,7.7565367051140015
2017_shugiin,shugiin_pr,2017-10-22,2017,04,宮城県,日本維新の会,38134.0,3.963283453650141
2017_shugiin,shugiin_pr,2017-10-22,2017,05,秋田県,自由民主党,198609.0,39.50986906234956
2017_shugiin,shugiin_pr,2017-10-22,2017,05,秋田県,立憲民主党,69198.0,13.765760460887796
2017_shugiin,shugiin_pr,2017-10-22,2017,05,秋田県,希望の党,135610.0,26.977293796077838
2017_shugiin,shugiin_pr,2017-10-22,2017,05,秋田県,公明党,55288.0,10.998603490874945
2017_shugiin,shugiin_pr,2017-10-22,2017,05,秋田県,日本共産党,30024.0,5.972762104073748
2017_shugiin,shugiin_pr,2017-10-22,2017,05,秋田県,日本維新の会,13953.0,2.7757110857361114
2017_shugiin,shugiin_pr,2017-10-22,2017,06,山形県,自由民主党,202065.0,35.816204987131584
2017_shugiin,shugiin_pr,2017-10-22,2017,06,山形県,立憲民主党,94143.0,16.686932353962977
2017_shugiin,shugiin_pr,2017-10-22,2017,06,山形県,希望の党,146388.0,25.947406110193345
2017_shugiin,shugiin_pr,2017-10-22,2017,06,山形県,公明党,70550.0,12.50505165091497
2017_shugiin,shugiin_pr,2017-10-22,2017,06,山形県,日本共産党,34153.0,6.053650305226066
2017_shugiin,shugiin_pr,2017-10-22,2017,06,山形県,日本維新の会,16873.0,2.9907545925710597
2017_shugiin,shugiin_pr,2017-10-22,2017,07,福島県,自由民主党,282078.0,33.23416894548394
2017_shugiin,shugiin_pr,2017-10-22,2017,07,福島県,立憲民主党,168847.0,19.893397301236277
2017_shugiin,shugiin_pr,2017-10-22,2017,07,福島県,希望の党,199020.0,23.448352241331165
2017_shugiin,shugiin_pr,2017-10-22,2017,07,福島県,公明党,100709.0,11.865441191197974
2017_shugiin,shugiin_pr,2017-10-22,2017,07,福島県,日本共産党,69128.0,8.144596993964129
2017_shugiin,shugiin_pr,2017-10-22,2017,07,福島県,日本維新の会,28977.0,3.41404332678652
2017_shugiin,shugiin_pr,2017-10-22,2017,08,茨城県,自由民主党,448438.0,36.79074697593216
2017_shugiin,shugiin_pr,2017-10-22,2017,08,茨城県,立憲民主党,232253.0,19.054498854693787
2017_shugiin,shugiin_pr,2017-10-22,2017,08,茨城県,希望の党,258618.0,21.217535983617854
2017_shugiin,shugiin_pr,2017-10-22,2017,08,茨城県,公明党,169246.0,13.88527904122446
2017_shugiin,shugiin_pr,2017-10-22,2017,08,茨城県,日本共産党,75329.0,6.18014124349407
2017_shugiin,shugiin_pr,2017-10-22,2017,08,茨城県,日本維新の会,35004.0,2.871797901037667
2017_shugiin,shugiin_pr,2017-10-22,2017,09,栃木県,自由民主党,293031.0,35.84696311701022
2017_shugiin,shugiin_pr,2017-10-22,2017,09,栃木県,立憲民主党,174581.0,21.356780231206802
2017_shugiin,shugiin_pr,2017-10-22,2017,09,栃木県,希望の党,185544.0,22.697902012355495
2017_shugiin,shugiin_pr,2017-10-22,2017,09,栃木県,公明党,96019.0,11.746161844761147
2017_shugiin,shugiin_pr,2017-10-22,2017,09,栃木県,日本共産党,42155.0,5.1568903296837725
2017_shugiin,shugiin_pr,2017-10-22,2017,09,栃木県,日本維新の会,26120.0,3.1953024649825674
2017_shugiin,shugiin_pr,2017-10-22,2017,10,群馬県,自由民主党,302554.0,37.04986327672961
2017_shugiin,shugiin_pr,2017-10-22,2017,10,群馬県,立憲民主党,161927.0,19.829098973442743
2017_shugiin,shugiin_pr,2017-10-22,2017,10,群馬県,希望の党,161401.0,19.764686577362838
2017_shugiin,shugiin_pr,2017-10-22,2017,10,群馬県,公明党,101965.0,12.486330734387035
2017_shugiin,shugiin_pr,2017-10-22,2017,10,群馬県,日本共産党,62406.0,7.642053212476411
2017_shugiin,shugiin_pr,2017-10-22,2017,10,群馬県,日本維新の会,26360.0,3.227967225601356
2017_shugiin,shugiin_pr,2017-10-22,2017,11,埼玉県,自由民主党,941970.0,30.964953919262395
2017_shugiin,shugiin_pr,2017-10-22,2017,11,埼玉県,立憲民主党,748696.0,24.61154510179313
2017_shugiin,shugiin_pr,2017-10-22,2017,11,埼玉県,希望の党,548591.0,18.03358390980825
2017_shugiin,shugiin_pr,2017-10-22,2017,11,埼玉県,公明党,417441.0,13.722349256357221
2017_shugiin,shugiin_pr,2017-10-22,2017,11,埼玉県,日本共産党,269735.0,8.86687670033254
2017_shugiin,shugiin_pr,2017-10-22,2017,11,埼玉県,日本維新の会,115619.0,3.8006911124464673
2017_shugiin,shugiin_pr,2017-10-22,2017,12,千葉県,自由民主党,880887.0,34.923570606201885
2017_shugiin,shugiin_pr,2017-10-22,2017,12,千葉県,立憲民主党,585221.0,23.201621676482993
2017_shugiin,shugiin_pr,2017-10-22,2017,12,千葉県,希望の党,443858.0,17.597156277851255
2017_shugiin,shugiin_pr,2017-10-22,2017,12,千葉県,公明党,310602.0,12.314100307335128
2017_shugiin,shugiin_pr,2017-10-22,2017,12,千葉県,日本共産党,200798.0,7.960820321544223
2017_shugiin,shugiin_pr,2017-10-22,2017,12,千葉県,日本維新の会,100962.0,4.002730810584508
2017_shugiin,shugiin_pr,2017-10-22,2017,14,神奈川県,自由民主党,1333286.0,34.77723995765025
2017_shugiin,shugiin_pr,2017-10-22,2017,14,神奈川県,立憲民主党,931340.0,24.292938395931543
2017_shugiin,shugiin_pr,2017-10-22,2017,14,神奈川県,希望の党,671041.0,17.50333677727178
2017_shugiin,shugiin_pr,2017-10-22,2017,14,神奈川県,公明党,424905.0,11.083160810362804
2017_shugiin,shugiin_pr,2017-10-22,2017,14,神奈川県,日本共産党,319174.0,8.325288637428924
2017_shugiin,shugiin_pr,2017-10-22,2017,14,神奈川県,日本維新の会,154043.0,4.018035421354696
2017_shugiin,shugiin_pr,2017-10-22,2017,19,山梨県,自由民主党,142441.0,35.24336655417108
2017_shugiin,shugiin_pr,2017-10-22,2017,19,山梨県,立憲民主党,95864.0,23.71908433210281
2017_shugiin,shugiin_pr,2017-10-22,2017,19,山梨県,希望の党,69204.0,17.12275215011728
2017_shugiin,shugiin_pr,2017-10-22,2017,19,山梨県,公明党,51954.0,12.854682752545996
2017_shugiin,shugiin_pr,2017-10-22,2017,19,山梨県,日本共産党,30432.0,7.529616690254451
2017_shugiin,shugiin_pr,2017-10-22,2017,19,山梨県,日本維新の会,14269.0,3.5304975208083844
2017_shugiin,shugiin_pr,2017-10-22,2017,13,東京都,自由民主党,1816184.0,31.736155281717217
2017_shugiin,shugiin_pr,2017-10-22,2017,13,東京都,立憲民主党,1405836.0,24.565699068281738
2017_shugiin,shugiin_pr,2017-10-22,2017,13,東京都,希望の党,1039647.0,18.16688101545408
2017_shugiin,shugiin_pr,2017-10-22,2017,13,東京都,公明党,644634.0,11.264389909763821
2017_shugiin,shugiin_pr,2017-10-22,2017,13,東京都,日本共産党,618332.0,10.8047865016181
2017_shugiin,shugiin_pr,2017-10-22,2017,13,東京都,日本維新の会,198127.0,3.462088223165046
2017_shugiin,shugiin_pr,2017-10-22,2017,15,新潟県,自由民主党,449308.0,39.59512000817797
2017_shugiin,shugiin_pr,2017-10-22,2017,15,新潟県,立憲民主党,287050.0,25.296187021703343
2017_shugiin,shugiin_pr,2017-10-22,2017,15,新潟県,希望の党,181015.0,15.951887454219232
2017_shugiin,shugiin_pr,2017-10-22,2017,15,新潟県,公明党,94569.0,8.333862081363746
2017_shugiin,shugiin_pr,2017-10-22,2017,15,新潟県,日本共産党,85216.0,7.509632026620701
2017_shugiin,shugiin_pr,2017-10-22,2017,15,新潟県,日本維新の会,37598.0,3.3133114079150054
2017_shugiin,shugiin_pr,2017-10-22,2017,16,富山県,自由民主党,205360.0,45.583387900513856
2017_shugiin,shugiin_pr,2017-10-22,2017,16,富山県,立憲民主党,56659.0,12.576495788153558
2017_shugiin,shugiin_pr,2017-10-22,2017,16,富山県,希望の党,93255.0,20.699643741051908
2017_shugiin,shugiin_pr,2017-10-22,2017,16,富山県,公明党,39290.0,8.721130262033451
2017_shugiin,shugiin_pr,2017-10-22,2017,16,富山県,日本共産党,22770.0,5.054215730885764
2017_shugiin,shugiin_pr,2017-10-22,2017,16,富山県,日本維新の会,33181.0,7.365126577361464
2017_shugiin,shugiin_pr,2017-10-22,2017,17,石川県,自由民主党,234570.0,44.139314417111535
2017_shugiin,shugiin_pr,2017-10-22,2017,17,石川県,立憲民主党,73806.0,13.888162339043076
2017_shugiin,shugiin_pr,2017-10-22,2017,17,石川県,希望の党,128507.0,24.181314225176926
2017_shugiin,shugiin_pr,2017-10-22,2017,17,石川県,公明党,47579.0,8.952996720176278
2017_shugiin,shugiin_pr,2017-10-22,2017,17,石川県,日本共産党,26540.0,4.994063199173552
2017_shugiin,shugiin_pr,2017-10-22,2017,17,石川県,日本維新の会,20429.0,3.844149099318632
2017_shugiin,shugiin_pr,2017-10-22,2017,18,福井県,自由民主党,152951.0,44.01733629945983
2017_shugiin,shugiin_pr,2017-10-22,2017,18,福井県,立憲民主党,54453.0,15.670875074464933
2017_shugiin,shugiin_pr,2017-10-22,2017,18,福井県,希望の党,73710.0,21.21279271553101
2017_shugiin,shugiin_pr,2017-10-22,2017,18,福井県,公明党,32886.0,9.46416905769845
2017_shugiin,shugiin_pr,2017-10-22,2017,18,福井県,日本共産党,18522.0,5.330394066979587
2017_shugiin,shugiin_pr,2017-10-22,2017,18,福井県,日本維新の会,14957.0,4.304432785866196
2017_shugiin,shugiin_pr,2017-10-22,2017,20,長野県,自由民主党,286649.0,28.56355650153256
2017_shugiin,shugiin_pr,2017-10-22,2017,20,長野県,立憲民主党,227458.0,22.665383220334252
2017_shugiin,shugiin_pr,2017-10-22,2017,20,長野県,希望の党,212437.0,21.168593829094373
2017_shugiin,shugiin_pr,2017-10-22,2017,20,長野県,公明党,103726.0,10.335928127005385
2017_shugiin,shugiin_pr,2017-10-22,2017,20,長野県,日本共産党,114729.0,11.432338064546988
2017_shugiin,shugiin_pr,2017-10-22,2017,20,長野県,日本維新の会,58549.0,5.8342002574864384
2017_shugiin,shugiin_pr,2017-10-22,2017,21,岐阜県,自由民主党,337054.0,36.80709728075166
2017_shugiin,shugiin_pr,2017-10-22,2017,21,岐阜県,立憲民主党,181117.0,19.778406540785447
2017_shugiin,shugiin_pr,2017-10-22,2017,21,岐阜県,希望の党,193294.0,21.108163860347634
2017_shugiin,shugiin_pr,2017-10-22,2017,21,岐阜県,公明党,100653.0,10.991546644156418
2017_shugiin,shugiin_pr,2017-10-22,2017,21,岐阜県,日本共産党,64899.0,7.087124930792994
2017_shugiin,shugiin_pr,2017-10-22,2017,21,岐阜県,日本維新の会,38714.0,4.227660743165843
2017_shugiin,shugiin_pr,2017-10-22,2017,22,静岡県,自由民主党,583423.0,34.68909179879693
2017_shugiin,shugiin_pr,2017-10-22,2017,22,静岡県,立憲民主党,293248.0,17.435902924316665
2017_shugiin,shugiin_pr,2017-10-22,2017,22,静岡県,希望の党,423920.0,25.205382364675362
2017_shugiin,shugiin_pr,2017-10-22,2017,22,静岡県,公明党,195370.0,11.61628503629606
2017_shugiin,shugiin_pr,2017-10-22,2017,22,静岡県,日本共産党,113900.0,6.772251961069362
2017_shugiin,shugiin_pr,2017-10-22,2017,22,静岡県,日本維新の会,72002.0,4.281085914845621
2017_shugiin,shugiin_pr,2017-10-22,2017,23,愛知県,自由民主党,1037196.0,32.29480173742469
2017_shugiin,shugiin_pr,2017-10-22,2017,23,愛知県,立憲民主党,744025.0,23.166440926003766
2017_shugiin,shugiin_pr,2017-10-22,2017,23,愛知県,希望の党,691683.0,21.536686749801504
2017_shugiin,shugiin_pr,2017-10-22,2017,23,愛知県,公明党,371712.0,11.573863901732755
2017_shugiin,shugiin_pr,2017-10-22,2017,23,愛知県,日本共産党,218809.0,6.812977752868463
2017_shugiin,shugiin_pr,2017-10-22,2017,23,愛知県,日本維新の会,148225.0,4.615228932168823
2017_shugiin,shugiin_pr,2017-10-22,2017,24,三重県,自由民主党,280165.0,34.05296736608353
2017_shugiin,shugiin_pr,2017-10-22,2017,24,三重県,立憲民主党,200243.0,24.338758746762316
2017_shugiin,shugiin_pr,2017-10-22,2017,24,三重県,希望の党,136652.0,16.609519734834997
2017_shugiin,shugiin_pr,2017-10-22,2017,24,三重県,公明党,113493.0,13.79463325282929
2017_shugiin,shugiin_pr,2017-10-22,2017,24,三重県,日本共産党,53362.0,6.485943799507251
2017_shugiin,shugiin_pr,2017-10-22,2017,24,三重県,日本維新の会,38818.0,4.718177099982619
2017_shugiin,shugiin_pr,2017-10-22,2017,25,滋賀県,自由民主党,226845.0,36.266071091699146
2017_shugiin,shugiin_pr,2017-10-22,2017,25,滋賀県,立憲民主党,111563.0,17.835754322128466
2017_shugiin,shugiin_pr,2017-10-22,2017,25,滋賀県,希望の党,108005.0,17.26693120085947
2017_shugiin,shugiin_pr,2017-10-22,2017,25,滋賀県,公明党,55051.0,8.801090963737925
2017_shugiin,shugiin_pr,2017-10-22,2017,25,滋賀県,日本共産党,52812.0,8.443138471179948
2017_shugiin,shugiin_pr,2017-10-22,2017,25,滋賀県,日本維新の会,71226.0,11.387013950395044
2017_shugiin,shugiin_pr,2017-10-22,2017,26,京都府,自由民主党,332064.0,31.74183187718661
2017_shugiin,shugiin_pr,2017-10-22,2017,26,京都府,立憲民主党,192867.0,18.436060183149483
2017_shugiin,shugiin_pr,2017-10-22,2017,26,京都府,希望の党,151661.0,14.497199227636838
2017_shugiin,shugiin_pr,2017-10-22,2017,26,京都府,公明党,112371.0,10.741487754984993
2017_shugiin,shugiin_pr,2017-10-22,2017,26,京都府,日本共産党,150232.0,14.36060183149483
2017_shugiin,shugiin_pr,2017-10-22,2017,26,京都府,日本維新の会,106945.0,10.22281912554725
2017_shugiin,shugiin_pr,2017-10-22,2017,27,大阪府,自由民主党,943711.0,27.404875379981576
2017_shugiin,shugiin_pr,2017-10-22,2017,27,大阪府,立憲民主党,486253.0,14.12053358299541
2017_shugiin,shugiin_pr,2017-10-22,2017,27,大阪府,希望の党,208550.0,6.056183260018329
2017_shugiin,shugiin_pr,2017-10-22,2017,27,大阪府,公明党,553451.0,16.07192846531002
2017_shugiin,shugiin_pr,2017-10-22,2017,27,大阪府,日本共産党,316651.0,9.19537993511419
2017_shugiin,shugiin_pr,2017-10-22,2017,27,大阪府,日本維新の会,934972.0,27.151099376580472
2017_shugiin,shugiin_pr,2017-10-22,2017,28,兵庫県,自由民主党,714262.0,32.835178676915085
2017_shugiin,shugiin_pr,2017-10-22,2017,28,兵庫県,立憲民主党,385221.0,17.708908446900306
2017_shugiin,shugiin_pr,2017-10-22,2017,28,兵庫県,希望の党,298558.0,13.72494305370076
2017_shugiin,shugiin_pr,2017-10-22,2017,28,兵庫県,公明党,296047.0,13.609510434216968
2017_shugiin,shugiin_pr,2017-10-22,2017,28,兵庫県,日本共産党,179725.0,8.262097784438433
2017_shugiin,shugiin_pr,2017-10-22,2017,28,兵庫県,日本維新の会,301482.0,13.859361603828447
2017_shugiin,shugiin_pr,2017-10-22,2017,29,奈良県,自由民主党,222674.0,35.87962888365393
2017_shugiin,shugiin_pr,2017-10-22,2017,29,奈良県,立憲民主党,104444.0,16.829140174085662
2017_shugiin,shugiin_pr,2017-10-22,2017,29,奈良県,希望の党,85512.0,13.778612793137118
2017_shugiin,shugiin_pr,2017-10-22,2017,29,奈良県,公明党,77195.0,12.438488335744925
2017_shugiin,shugiin_pr,2017-10-22,2017,29,奈良県,日本共産党,48389.0,7.796955917849098
2017_shugiin,shugiin_pr,2017-10-22,2017,29,奈良県,日本維新の会,82400.0,13.277173895529264
2017_shugiin,shugiin_pr,2017-10-22,2017,30,和歌山県,自由民主党,146868.0,34.92873603675808
2017_shugiin,shugiin_pr,2017-10-22,2017,30,和歌山県,立憲民主党,55012.0,13.083174189436333
2017_shugiin,shugiin_pr,2017-10-22,2017,30,和歌山県,希望の党,61574.0,14.643775313392581
2017_shugiin,shugiin_pr,2017-10-22,2017,30,和歌山県,公明党,70880.0,16.856965508384487
2017_shugiin,shugiin_pr,2017-10-22,2017,30,和歌山県,日本共産党,38349.0,9.120312786132006
2017_shugiin,shugiin_pr,2017-10-22,2017,30,和歌山県,日本維新の会,47796.0,11.367036165896513
2017_shugiin,shugiin_pr,2017-10-22,2017,31,鳥取県,自由民主党,93840.0,36.43918066207165
2017_shugiin,shugiin_pr,2017-10-22,2017,31,鳥取県,立憲民主党,41172.0,15.987574021939619
2017_shugiin,shugiin_pr,2017-10-22,2017,31,鳥取県,希望の党,53564.0,20.799534025822737
2017_shugiin,shugiin_pr,2017-10-22,2017,31,鳥取県,公明党,41859.0,16.254344238423453
2017_shugiin,shugiin_pr,2017-10-22,2017,31,鳥取県,日本共産党,16699.0,6.4844189884477235
2017_shugiin,shugiin_pr,2017-10-22,2017,31,鳥取県,日本維新の会,10391.0,4.034948063294825
2017_shugiin,shugiin_pr,2017-10-22,2017,32,島根県,自由民主党,137479.0,41.65197263577588
2017_shugiin,shugiin_pr,2017-10-22,2017,32,島根県,立憲民主党,64728.0,19.610623329879477
2017_shugiin,shugiin_pr,2017-10-22,2017,32,島根県,希望の党,47887.0,14.508310459120297
2017_shugiin,shugiin_pr,2017-10-22,2017,32,島根県,公明党,46485.0,14.08354692697824
2017_shugiin,shugiin_pr,2017-10-22,2017,32,島根県,日本共産党,21045.0,6.375997527767174
2017_shugiin,shugiin_pr,2017-10-22,2017,32,島根県,日本維新の会,12442.0,3.7695491204789344
2017_shugiin,shugiin_pr,2017-10-22,2017,33,岡山県,自由民主党,282079.0,36.59703932431205
2017_shugiin,shugiin_pr,2017-10-22,2017,33,岡山県,立憲民主党,131611.0,17.075262399937724
2017_shugiin,shugiin_pr,2017-10-22,2017,33,岡山県,希望の党,145555.0,18.884362390855898
2017_shugiin,shugiin_pr,2017-10-22,2017,33,岡山県,公明党,129469.0,16.797358485670173
2017_shugiin,shugiin_pr,2017-10-22,2017,33,岡山県,日本共産党,50261.0,6.52088171568691
2017_shugiin,shugiin_pr,2017-10-22,2017,33,岡山県,日本維新の会,31795.0,4.125095683537242
2017_shugiin,shugiin_pr,2017-10-22,2017,34,広島県,自由民主党,427818.0,37.67429572813653
2017_shugiin,shugiin_pr,2017-10-22,2017,34,広島県,立憲民主党,200426.0,17.649814630537968
2017_shugiin,shugiin_pr,2017-10-22,2017,34,広島県,希望の党,195433.0,17.21012355028752
2017_shugiin,shugiin_pr,2017-10-22,2017,34,広島県,公明党,161668.0,14.236726930087972
2017_shugiin,shugiin_pr,2017-10-22,2017,34,広島県,日本共産党,73440.0,6.467236718123938
2017_shugiin,shugiin_pr,2017-10-22,2017,34,広島県,日本維新の会,76785.0,6.76180244282607
2017_shugiin,shugiin_pr,2017-10-22,2017,35,山口県,自由民主党,307857.0,48.941856139491854
2017_shugiin,shugiin_pr,2017-10-22,2017,35,山口県,立憲民主党,95113.0,15.120678636495152
2017_shugiin,shugiin_pr,2017-10-22,2017,35,山口県,希望の党,71752.0,11.40684168857885
2017_shugiin,shugiin_pr,2017-10-22,2017,35,山口県,公明党,96789.0,15.387122312909165
