election_id,election_year,election_date,election_type,pref_code,prefecture,share_公明党,share_参政党,share_国民民主党,share_希望の党,share_日本共産党,share_日本維新の会,share_次世代の党,share_民主党,share_民進党,share_立憲民主党,share_維新の党,share_自由民主党,treat_period,foreign_total,foreign_growth_yoy,by_status_intern_low_skill,by_status_long_term,by_status_other,by_status_other_work,by_status_permanent,by_status_skilled_specialist,by_status_specified_skilled,by_status_spouse_japanese,by_status_student
2021_shugiin,2021,2021-10-31,shugiin_pr,26,京都府,10.424533614298854,,5.4683862334254165,,14.027079186213584,24.475287195763432,,,,14.588227871174567,,31.01648589912414,2021-06,59825,-0.0792187403804716,523.0,2614.0,37865.0,713.0,2240.0,5539.0,83.0,9749.0,499.0
2021_shugiin,2021,2021-10-31,shugiin_pr,27,大阪府,14.058962968313734,,2.3228229744137354,,7.989704768466903,44.69551162582495,,,,9.47005492880416,,21.462942734176522,2021-06,250071,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0
2021_shugiin,2021,2021-10-31,shugiin_pr,28,兵庫県,12.993497157755407,,3.203554623683158,,6.588607079190864,34.00574209077119,,,,14.163259581907345,,29.045339466692045,2021-06,113772,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0
2021_shugiin,2021,2021-10-31,shugiin_pr,29,奈良県,12.423393997323368,,3.6615885284827696,,7.395057903822837,29.57910237715678,,,,14.688848151533564,,32.252009041680694,2021-06,14075,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0
2021_shugiin,2021,2021-10-31,shugiin_pr,30,和歌山県,16.613858040949328,,5.996583447660925,,7.599007051895319,22.555882686875815,,,,11.702041703339518,,35.532627069279094,2021-06,7322,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0
2021_shugiin,2021,2021-10-31,shugiin_pr,31,鳥取県,17.56494783607349,,3.4065926952408523,,6.432646760652867,8.376672308230704,,,,25.293088586223057,,38.926051813579036,2021-06,4772,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0
2021_shugiin,2021,2021-10-31,shugiin_pr,32,島根県,13.526098718346713,,3.704148435909017,,6.131519317986779,7.874434683345176,,,,23.464131592577374,,45.299667251834954,2021-06,9676,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0
2021_shugiin,2021,2021-10-31,shugiin_pr,33,岡山県,16.87782580810029,,5.007120763721238,,6.708020905201027,10.3420525461348,,,,20.955575657840352,,40.10940431900229,2021-06,30823,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0
2021_shugiin,2021,2021-10-31,shugiin_pr,34,広島県,13.121227722069534,,3.7373235310320414,,5.257881122255652,11.06930829906458,,,,18.061259527976425,,48.752999797601774,2021-06,53604,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0
2021_shugiin,2021,2021-10-31,shugiin_pr,35,山口県,15.262681427049921,,2.9210286020986826,,5.7250899164731255,7.8877224195560105,,,,15.551509342244973,,52.65196829257729,2021-06,16777,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0
2021_shugiin,2021,2021-10-31,shugiin_pr,36,徳島県,15.422542940976012,,4.158644183983468,,7.3438149325147295,18.206707306451644,,,,16.65546860032884,,38.2128220357453,2021-06,6548,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0
2021_shugiin,2021,2021-10-31,shugiin_pr,37,香川県,12.377743933360138,,17.40711088047533,,4.789277291308247,9.273675790375115,,,,13.897044456408421,,42.255147648072736,2021-06,13832,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0
2021_shugiin,2021,2021-10-31,shugiin_pr,38,愛媛県,15.20679344618768,,4.74761500118334,,5.597556918029497,10.643112656821966,,,,19.88028926183062,,43.924632715946885,2021-06,12931,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0
2021_shugiin,2021,2021-10-31,shugiin_pr,39,高知県,15.912644818901416,,3.2192990653240874,,11.07170599855032,6.478638778225221,,,,23.014306922238983,,40.30340441675997,2021-06,4725,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0
2021_shugiin,2021,2021-10-31,shugiin_pr,40,福岡県,18.927710598747474,,4.777927408059163,,7.11229049813871,12.09390727042438,,,,21.11038079591407,,35.9777834287162,2021-06,79206,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0
2021_shugiin,2021,2021-10-31,shugiin_pr,41,佐賀県,13.703549475703017,,3.692831921260569,,4.089666560075135,6.582971017909331,,,,27.635977995534986,,44.29500302951696,2021-06,6909,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0
2021_shugiin,2021,2021-10-31,shugiin_pr,42,長崎県,16.85928826107993,,9.367985122042272,,5.188117431003974,7.681518992582313,,,,21.12345274232191,,39.77963745096961,2021-06,9431,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0
2021_shugiin,2021,2021-10-31,shugiin_pr,43,熊本県,18.5155142811517,,4.200988263406032,,4.654800809409383,7.778311087528013,,,,20.69801585826551,,44.15236970023936,2021-06,17557,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0
2021_shugiin,2021,2021-10-31,shugiin_pr,44,大分県,15.712575937815066,,4.229021653420538,,5.940102113784311,8.428806268503603,,,,25.028743052245055,,40.66075097423143,2021-06,12665,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0
2021_shugiin,2021,2021-10-31,shugiin_pr,45,宮崎県,17.661897124413308,,5.718447260006269,,5.734576635003641,9.879273859089624,,,,18.71759271709919,,42.28821240438797,2021-06,7566,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0
2021_shugiin,2021,2021-10-31,shugiin_pr,46,鹿児島県,15.53819495465832,,3.4191760456050475,,4.976808557698775,8.434266385768934,,,,22.57357169997206,,45.05798235629687,2021-06,12445,0.01882930822758903,634.0,309.0,8895.0,344.0,632.0,832.0,6.0,658.0,135.0
2021_shugiin,2021,2021-10-31,shugiin_pr,47,沖縄県,24.94264258558338,,3.766565594317215,,11.588473465558218,7.178376441400795,,,,24.10385180293854,,28.42009011020185,2021-06,19205,-0.09495758718190386,278.0,1452.0,10393.0,322.0,1885.0,2785.0,18.0,1837.0,235.0
2022_sangiin,2022,2022-07-10,sangiin_pr,01,北海道,11.77,,,,,7.42,,,,21.53,,34.83,2022-06,41048,0.06754050609867103,1754.0,2162.0,21056.0,3897.0,1964.0,4543.0,60.0,4108.0,1504.0
2022_sangiin,2022,2022-07-10,sangiin_pr,02,青森県,10.4,,,,,5.42,,,,18.75,,42.12,2022-06,6306,0.0268685881778212,365.0,201.0,3979.0,461.0,348.0,576.0,6.0,317.0,53.0
2022_sangiin,2022,2022-07-10,sangiin_pr,03,岩手県,8.05,,,,,5.75,,,,21.47,,37.6,2022-06,8003,0.040025990903183886,512.0,220.0,5103.0,624.0,435.0,587.0,3.0,443.0,76.0
2022_sangiin,2022,2022-07-10,sangiin_pr,04,宮城県,10.88,,,,,10.24,,,,19.14,,34.58,2022-06,23249,0.057109080161869684,641.0,1418.0,11964.0,1078.0,982.0,2199.0,19.0,4691.0,257.0
2022_sangiin,2022,2022-07-10,sangiin_pr,05,秋田県,10.51,,,,,11.04,,,,11.77,,45.33,2022-06,4405,0.04880952380952381,284.0,178.0,2729.0,137.0,252.0,443.0,0.0,329.0,53.0
2022_sangiin,2022,2022-07-10,sangiin_pr,06,山形県,9.02,,,,,8.39,,,,10.5,,45.3,2022-06,7929,0.02574385510996119,418.0,250.0,5395.0,257.0,421.0,810.0,3.0,299.0,76.0
2022_sangiin,2022,2022-07-10,sangiin_pr,07,福島県,10.27,,,,,7.88,,,,13.89,,42.16,2022-06,15273,0.038132137030995106,751.0,651.0,9345.0,673.0,1195.0,1513.0,2.0,975.0,168.0
2022_sangiin,2022,2022-07-10,sangiin_pr,08,茨城県,13.23,,,,,13.23,,,,10.71,,38.71,2022-06,77826,0.07674428257170132,2454.0,5504.0,47816.0,5336.0,4070.0,8185.0,71.0,3457.0,933.0
2022_sangiin,2022,2022-07-10,sangiin_pr,09,栃木県,11.51,,,,,12.78,,,,12.71,,39.59,2022-06,44825,0.0299625468164794,1265.0,2929.0,28988.0,1909.0,2479.0,4941.0,0.0,1931.0,383.0
2022_sangiin,2022,2022-07-10,sangiin_pr,10,群馬県,12.56,,,,,10.0,,,,12.24,,39.36,2022-06,64869,0.02683065818216355,1610.0,4054.0,44186.0,3204.0,3395.0,6142.0,3.0,1739.0,536.0
2022_sangiin,2022,2022-07-10,sangiin_pr,11,埼玉県,12.47,,,,,12.78,,,,13.66,,32.18,2022-06,205824,0.036646050325362126,3970.0,20819.0,118074.0,5751.0,10622.0,29939.0,50.0,13421.0,3178.0
2022_sangiin,2022,2022-07-10,sangiin_pr,12,千葉県,11.87,,,,,12.84,,,,13.33,,35.69,2022-06,176790,0.052020851185375604,3068.0,17628.0,98734.0,6491.0,10391.0,26003.0,27.0,11686.0,2762.0
2022_sangiin,2022,2022-07-10,sangiin_pr,13,東京都,9.98,,,,,13.85,,,,12.61,,31.07,2022-06,566525,0.04562141131436102,2449.0,57235.0,268879.0,7913.0,26810.0,111130.0,417.0,79349.0,12343.0
2022_sangiin,2022,2022-07-10,sangiin_pr,14,神奈川県,10.49,,,,,15.77,,,,13.19,,33.06,2022-06,237450,0.031041984185913217,2767.0,21766.0,141181.0,6069.0,13020.0,35555.0,99.0,12936.0,4057.0
2022_sangiin,2022,2022-07-10,sangiin_pr,15,新潟県,7.55,,,,,6.31,,,,22.05,,42.77,2022-06,17901,0.0187809458767287,799.0,869.0,10426.0,816.0,1165.0,1805.0,5.0,1856.0,160.0
2022_sangiin,2022,2022-07-10,sangiin_pr,16,富山県,8.34,,,,,17.32,,,,8.07,,43.32,2022-06,19733,0.04297040169133192,1200.0,956.0,13274.0,944.0,922.0,1740.0,11.0,510.0,176.0
2022_sangiin,2022,2022-07-10,sangiin_pr,17,石川県,8.54,,,,,11.36,,,,11.61,,46.02,2022-06,16254,0.0643006809848088,950.0,734.0,9672.0,926.0,696.0,1324.0,17.0,1764.0,171.0
2022_sangiin,2022,2022-07-10,sangiin_pr,18,福井県,8.91,,,,,12.83,,,,9.66,,45.33,2022-06,16902,0.03655096283576598,1067.0,283.0,12511.0,566.0,1047.0,843.0,2.0,520.0,63.0
2022_sangiin,2022,2022-07-10,sangiin_pr,19,山梨県,10.81,,,,,13.53,,,,15.15,,38.96,2022-06,18765,0.09194064591213268,405.0,1132.0,11488.0,735.0,1232.0,1808.0,5.0,1384.0,576.0
2022_sangiin,2022,2022-07-10,sangiin_pr,20,長野県,9.63,,,,,11.65,,,,20.32,,34.13,2022-06,38384,0.04714098646879092,1101.0,1192.0,26561.0,2194.0,3247.0,2695.0,11.0,1030.0,353.0
2022_sangiin,2022,2022-07-10,sangiin_pr,21,岐阜県,11.24,,,,,10.48,,,,12.11,,38.68,2022-06,61022,0.04468259946586318,2311.0,1931.0,45348.0,2409.0,2727.0,3909.0,13.0,1934.0,440.0
2022_sangiin,2022,2022-07-10,sangiin_pr,22,静岡県,11.35,,,,,11.47,,,,10.2,,40.05,2022-06,102831,0.0371987936616806,2528.0,3451.0,75691.0,3077.0,5728.0,7665.0,11.0,3971.0,709.0
2022_sangiin,2022,2022-07-10,sangiin_pr,23,愛知県,11.18,,,,,12.55,,,,12.58,,32.67,2022-06,280912,0.04163004987299998,6841.0,15749.0,197381.0,8916.0,13894.0,22516.0,75.0,12946.0,2594.0
2022_sangiin,2022,2022-07-10,sangiin_pr,24,三重県,12.49,,,,,10.0,,,,17.75,,36.07,2022-06,57748,0.0436825649274367,1956.0,2403.0,41668.0,2486.0,2666.0,4752.0,3.0,1506.0,308.0
2022_sangiin,2022,2022-07-10,sangiin_pr,25,滋賀県,8.31,,,,,21.83,,,,9.18,,34.64,2022-06,35826,0.05806261075014767,696.0,1592.0,24432.0,1279.0,1868.0,4175.0,19.0,1494.0,271.0
2022_sangiin,2022,2022-07-10,sangiin_pr,26,京都府,10.07,,,,,23.44,,,,12.45,,25.46,2022-06,63674,0.06433765148349352,792.0,2950.0,36697.0,1964.0,2357.0,5712.0,170.0,12514.0,518.0
2022_sangiin,2022,2022-07-10,sangiin_pr,27,大阪府,13.2,,,,,38.76,,,,6.64,,19.74,2022-06,262681,0.050425679107133574,3456.0,15917.0,165827.0,6723.0,9015.0,30885.0,123.0,28675.0,2060.0
2022_sangiin,2022,2022-07-10,sangiin_pr,28,兵庫県,12.51,,,,,27.7,,,,9.44,,27.66,2022-06,119509,0.0504254122279647,2344.0,6464.0,79859.0,4108.0,4278.0,10360.0,37.0,11160.0,899.0
2022_sangiin,2022,2022-07-10,sangiin_pr,29,奈良県,11.72,,,,,26.37,,,,8.64,,31.78,2022-06,15026,0.06756660746003552,548.0,750.0,9265.0,636.0,812.0,1479.0,8.0,1381.0,147.0
2022_sangiin,2022,2022-07-10,sangiin_pr,30,和歌山県,15.84,,,,,18.25,,,,6.72,,36.06,2022-06,7619,0.04056268779022125,186.0,220.0,5170.0,377.0,510.0,729.0,2.0,352.0,73.0
2022_sangiin,2022,2022-07-10,sangiin_pr,31,鳥取県,15.76,,,,,9.42,,,,14.09,,38.11,2022-06,4961,0.039606035205364626,272.0,169.0,3222.0,244.0,234.0,388.0,2.0,382.0,48.0
2022_sangiin,2022,2022-07-10,sangiin_pr,32,島根県,12.57,,,,,8.21,,,,14.37,,42.33,2022-06,10107,0.04454319966928483,309.0,215.0,7339.0,325.0,1030.0,442.0,9.0,399.0,39.0
2022_sangiin,2022,2022-07-10,sangiin_pr,33,岡山県,15.67,,,,,10.7,,,,10.19,,39.08,2022-06,31502,0.02202900431495961,1631.0,1368.0,18677.0,1795.0,1209.0,3074.0,24.0,3499.0,225.0
2022_sangiin,2022,2022-07-10,sangiin_pr,34,広島県,13.38,,,,,10.77,,,,11.34,,41.97,2022-06,54784,0.02201328259085143,2236.0,2414.0,36361.0,3632.0,1689.0,3713.0,10.0,4347.0,382.0
2022_sangiin,2022,2022-07-10,sangiin_pr,35,山口県,14.14,,,,,8.47,,,,7.82,,48.88,2022-06,16734,-0.002563032723371282,565.0,630.0,11626.0,790.0,542.0,1085.0,11.0,1341.0,144.0
2022_sangiin,2022,2022-07-10,sangiin_pr,36,徳島県,13.58,,,,,16.78,,,,6.91,,36.91,2022-06,6641,0.014202810018326207,396.0,307.0,4145.0,387.0,295.0,473.0,3.0,544.0,91.0
2022_sangiin,2022,2022-07-10,sangiin_pr,37,香川県,11.67,,,,,9.53,,,,9.25,,39.16,2022-06,14234,0.029063042220936957,966.0,409.0,8963.0,1538.0,617.0,882.0,7.0,733.0,119.0
2022_sangiin,2022,2022-07-10,sangiin_pr,38,愛媛県,13.96,,,,,9.98,,,,10.08,,42.17,2022-06,13064,0.01028536076096203,947.0,296.0,8415.0,1353.0,555.0,992.0,7.0,391.0,108.0
2022_sangiin,2022,2022-07-10,sangiin_pr,39,高知県,13.51,,,,,9.78,,,,7.73,,37.02,2022-06,5038,0.06624338624338624,366.0,127.0,2928.0,450.0,269.0,349.0,4.0,459.0,86.0
2022_sangiin,2022,2022-07-10,sangiin_pr,40,福岡県,14.48,,,,,11.19,,,,13.85,,33.45,2022-06,85065,0.07397166881296871,2028.0,5806.0,42862.0,3706.0,3733.0,8908.0,69.0,17188.0,765.0
2022_sangiin,2022,2022-07-10,sangiin_pr,41,佐賀県,11.72,,,,,7.16,,,,14.77,,44.68,2022-06,7333,0.06136922854248082,430.0,340.0,4092.0,682.0,306.0,600.0,3.0,800.0,80.0
2022_sangiin,2022,2022-07-10,sangiin_pr,42,長崎県,13.73,,,,,10.82,,,,12.8,,41.46,2022-06,10397,0.1024281624430071,328.0,429.0,5291.0,913.0,558.0,912.0,8.0,1880.0,78.0
2022_sangiin,2022,2022-07-10,sangiin_pr,43,熊本県,14.39,,,,,11.1,,,,9.54,,43.87,2022-06,18807,0.07119667369140514,1308.0,616.0,11068.0,1943.0,861.0,1748.0,13.0,1093.0,157.0
2022_sangiin,2022,2022-07-10,sangiin_pr,44,大分県,12.93,,,,,8.61,,,,14.34,,35.89,2022-06,14307,0.1296486379786814,594.0,580.0,7570.0,747.0,561.0,1135.0,1.0,2978.0,141.0
2022_sangiin,2022,2022-07-10,sangiin_pr,45,宮崎県,14.81,,,,,7.46,,,,14.47,,39.44,2022-06,8007,0.05828707375099128,598.0,319.0,4802.0,627.0,365.0,559.0,2.0,662.0,73.0
2022_sangiin,2022,2022-07-10,sangiin_pr,46,鹿児島県,12.16,,,,,8.88,,,,13.81,,42.91,2022-06,13064,0.04973885094415428,757.0,339.0,8126.0,1219.0,677.0,1032.0,14.0,782.0,118.0
2022_sangiin,2022,2022-07-10,sangiin_pr,47,沖縄県,14.77,,,,,7.4,,,,10.51,,27.13,2022-06,20437,0.06414996094766988,299.0,1619.0,10147.0,775.0,1945.0,2876.0,58.0,2490.0,228.0
2024_shugiin,2024,2024-10-27,shugiin_pr,01,北海道,12.369667356616684,,9.389347747172721,,8.290534401786331,4.733835136784033,,,,33.913218697977534,,31.303396659662692,2024-06,60273,0.22625732421875,1168.0,3152.0,27777.0,11427.0,2151.0,6865.0,93.0,5250.0,2390.0
2024_shugiin,2024,2024-10-27,shugiin_pr,02,青森県,10.135757979867805,,11.791990291431958,,7.473746775413449,4.158640912420684,,,,27.993206940968463,,38.446657099897635,2024-06,8045,0.12297599106644333,268.0,251.0,4800.0,1193.0,375.0,640.0,8.0,430.0,80.0
2024_shugiin,2024,2024-10-27,shugiin_pr,03,岩手県,9.211292966975797,,9.649124159922435,,7.233658518071269,4.770956217189168,,,,37.66833635724878,,31.466631780592547,2024-06,10644,0.1681299385425812,296.0,320.0,6213.0,1786.0,456.0,868.0,6.0,591.0,108.0
2024_shugiin,2024,2024-10-27,shugiin_pr,04,宮城県,12.209580545439113,,12.167716077374893,,6.610545337904587,7.160284231327904,,,,29.40819932446476,,32.443674483488735,2024-06,28330,0.12331482950039652,424.0,1772.0,13792.0,2668.0,965.0,2531.0,51.0,5859.0,268.0
2024_shugiin,2024,2024-10-27,shugiin_pr,05,秋田県,10.804206882444358,,15.282121387960924,,4.924884983583495,4.854353069217389,,,,23.984438275379656,,40.149995401414174,2024-06,5571,0.1277327935222672,259.0,226.0,3383.0,429.0,251.0,450.0,0.0,506.0,67.0
2024_shugiin,2024,2024-10-27,shugiin_pr,06,山形県,11.921184951787083,,14.130495908737087,,5.576796705525011,3.759420779699009,,,,25.33778877278711,,39.274312881464695,2024-06,10058,0.148698035632709,376.0,363.0,6190.0,1244.0,417.0,998.0,12.0,370.0,88.0
2024_shugiin,2024,2024-10-27,shugiin_pr,07,福島県,10.872878469313989,,9.70020186124827,,7.717431905911182,3.8120679984945935,,,,32.46031068846938,,35.43710907656259,2024-06,18936,0.12788135088450772,512.0,916.0,10911.0,1938.0,1245.0,1998.0,6.0,1229.0,181.0
2024_shugiin,2024,2024-10-27,shugiin_pr,08,茨城県,13.590995935251748,,13.974754426352817,,5.871511311445978,7.451299531800334,,,,22.03315998323094,,37.07827881191819,2024-06,97038,0.1302150061729833,1853.0,7950.0,51045.0,13518.0,4209.0,11648.0,97.0,5643.0,1075.0
2024_shugiin,2024,2024-10-27,shugiin_pr,09,栃木県,13.430680878652398,,11.491299458531772,,4.752894909773745,7.208292614217787,,,,28.01438266208895,,35.102449476735345,2024-06,54493,0.1251909973157134,1187.0,4296.0,30664.0,5306.0,2567.0,7023.0,13.0,3027.0,410.0
2024_shugiin,2024,2024-10-27,shugiin_pr,10,群馬県,14.380091045619226,,10.434093222930555,,7.581977127983384,6.617436227307508,,,,24.900280430924134,,36.08612194523519,2024-06,79470,0.13016766926916679,1087.0,5739.0,48089.0,8526.0,3633.0,8320.0,6.0,3482.0,588.0
2024_shugiin,2024,2024-10-27,shugiin_pr,11,埼玉県,13.28167235832643,,15.02588477413869,,8.080022560569317,8.440741589375293,,,,26.787963881509093,,28.383714836081175,2024-06,249327,0.12392994793427548,3535.0,26667.0,130457.0,16752.0,11257.0,37583.0,83.0,19703.0,3290.0
2024_shugiin,2024,2024-10-27,shugiin_pr,12,千葉県,11.97404389024783,,14.707185239400417,,6.677090658295784,7.62957437621916,,,,29.389667249278084,,29.622438586558715,2024-06,219131,0.13868002473459673,2612.0,24214.0,106705.0,17276.0,10849.0,34880.0,90.0,19481.0,3024.0
2024_shugiin,2024,2024-10-27,shugiin_pr,13,東京都,10.752791793212884,,17.736399210514328,,9.352843363526611,9.69135902045166,,,,24.352979792183582,,28.113626820110944,2024-06,701955,0.11921879260120252,2391.0,72106.0,297810.0,20873.0,28491.0,144020.0,804.0,122120.0,13340.0
2024_shugiin,2024,2024-10-27,shugiin_pr,14,神奈川県,11.745834157683486,,15.244662252917276,,7.454582300278739,9.828476004266129,,,,26.5457446391125,,29.180700645741876,2024-06,280020,0.09068388785454431,2474.0,27427.0,152820.0,16609.0,13979.0,44461.0,136.0,17831.0,4283.0
2024_shugiin,2024,2024-10-27,shugiin_pr,15,新潟県,7.846150483162625,,11.2633575564761,,5.56645334723139,6.393251767747955,,,,30.921524745832883,,38.009262099549055,2024-06,22139,0.12323693556570268,672.0,1049.0,11965.0,2237.0,1164.0,2385.0,14.0,2434.0,219.0
2024_shugiin,2024,2024-10-27,shugiin_pr,16,富山県,8.028620552992518,,14.348655968454963,,4.836979413619546,8.559810474637102,,,,19.858570483290595,,44.36736310700528,2024-06,23382,0.11565989121099342,871.0,1343.0,14770.0,2485.0,857.0,2290.0,6.0,555.0,205.0
2024_shugiin,2024,2024-10-27,shugiin_pr,17,石川県,8.509282243877319,,12.782796929065945,,4.422047364541754,8.877117330364118,,,,25.28537828172907,,40.12337785042179,2024-06,20234,0.10556223363566823,673.0,937.0,10930.0,2765.0,765.0,1570.0,20.0,2394.0,180.0
2024_shugiin,2024,2024-10-27,shugiin_pr,18,福井県,9.40044067333308,,11.446883244904042,,4.629496123444602,9.941035728316923,,,,25.75539112618358,,38.82675310381777,2024-06,18937,0.12760509705847325,841.0,440.0,13150.0,1552.0,970.0,1078.0,4.0,817.0,85.0
2024_shugiin,2024,2024-10-27,shugiin_pr,19,山梨県,13.094691531395753,,10.314725762286049,,6.954671312631161,4.772116980153744,,,,28.652743630204867,,36.21105078332843,2024-06,22547,0.09531212047607482,271.0,1443.0,12319.0,1999.0,1210.0,2542.0,13.0,2057.0,693.0
2024_shugiin,2024,2024-10-27,shugiin_pr,20,長野県,10.784169606274041,,10.891157663251766,,9.46694965942785,8.124979517393614,,,,32.332501197800255,,28.400242355852473,2024-06,44834,0.07929706307173809,636.0,1637.0,27779.0,5598.0,3338.0,3668.0,28.0,1759.0,391.0
2024_shugiin,2024,2024-10-27,shugiin_pr,21,岐阜県,11.941377348704416,,13.105894184329642,,6.0599916501512014,7.559843010385412,,,,25.412673677376564,,35.920220129052765,2024-06,71617,0.09380679648720885,2452.0,2835.0,49040.0,6379.0,2855.0,5246.0,17.0,2312.0,481.0
2024_shugiin,2024,2024-10-27,shugiin_pr,22,静岡県,12.920333149078111,,13.398383005292041,,5.440186161258134,6.6145967749471195,,,,27.84686536253241,,33.77963554689218,2024-06,120314,0.09025499755332837,1798.0,5213.0,82618.0,8452.0,5730.0,10396.0,13.0,5315.0,779.0
2024_shugiin,2024,2024-10-27,shugiin_pr,23,愛知県,11.341287686134834,,18.50844593243848,,6.6463451425588875,8.521662135885256,,,,25.804766775974393,,29.177492327008153,2024-06,321041,0.08004427279577996,5263.0,21006.0,209630.0,22557.0,14009.0,29989.0,105.0,15345.0,3137.0
2024_shugiin,2024,2024-10-27,shugiin_pr,24,三重県,14.096017116383939,,11.589053895400363,,5.391797602170574,7.628010056461678,,,,31.048893647694292,,30.246227681889152,2024-06,66509,0.08660632597046138,1379.0,3520.0,44686.0,6276.0,2617.0,6145.0,10.0,1484.0,392.0
2024_shugiin,2024,2024-10-27,shugiin_pr,25,滋賀県,8.705815808695776,,11.289920466960575,,8.507103924294325,21.349119919744798,,,,19.298067184435077,,30.849972695869443,2024-06,41490,0.06360070752903176,684.0,2487.0,26118.0,3294.0,1840.0,5301.0,39.0,1375.0,352.0
2024_shugiin,2024,2024-10-27,shugiin_pr,26,京都府,10.60226125282377,,11.272715899822112,,13.860265365507585,18.297484242597065,,,,21.095740188642957,,24.871533050606512,2024-06,79617,0.10925809822361547,691.0,4495.0,38643.0,5317.0,2577.0,8200.0,255.0,18638.0,801.0
2024_shugiin,2024,2024-10-27,shugiin_pr,27,大阪府,14.946429978912995,,9.337512568015093,,8.307315683927712,35.977551614731276,,,,11.69644828249445,,19.73474187191847,2024-06,317421,0.11269595333576377,2864.0,26353.0,171052.0,19496.0,9280.0,45246.0,180.0,39857.0,3093.0
2024_shugiin,2024,2024-10-27,shugiin_pr,28,兵庫県,13.93771600399779,,9.890586458477342,,7.03751596680496,22.183830902327315,,,,20.46846156663452,,26.48188910175808,2024-06,137044,0.07832244865843103,1615.0,8859.0,82412.0,10088.0,4340.0,13511.0,64.0,15067.0,1088.0
2024_shugiin,2024,2024-10-27,shugiin_pr,29,奈良県,11.758591541153102,,9.73369618286376,,7.249722734453943,22.017588174612953,,,,20.113534240621437,,29.12686712629479,2024-06,18320,0.11571254567600488,413.0,1100.0,10042.0,1905.0,876.0,2000.0,47.0,1769.0,168.0
2024_shugiin,2024,2024-10-27,shugiin_pr,30,和歌山県,17.336998664344026,,6.855659357845151,,8.107506987219395,19.15574344967444,,,,15.131648149619972,,33.412443391297025,2024-06,9572,0.1423797589211123,172.0,356.0,5776.0,1102.0,510.0,1079.0,4.0,485.0,88.0
2024_shugiin,2024,2024-10-27,shugiin_pr,31,鳥取県,14.266535140070896,,7.141017885947256,,4.643841048330001,3.35741214532412,,,,17.58208708620941,,53.00910669411832,2024-06,5864,0.11186954872961699,215.0,241.0,3683.0,614.0,220.0,408.0,5.0,418.0,60.0
2024_shugiin,2024,2024-10-27,shugiin_pr,32,島根県,11.32312170132241,,8.529354958542179,,5.626165988943702,3.926493949108248,,,,24.428824222831878,,46.16603917925159,2024-06,10686,0.07450980392156863,336.0,283.0,7246.0,799.0,820.0,623.0,7.0,520.0,52.0
2024_shugiin,2024,2024-10-27,shugiin_pr,33,岡山県,14.038503935646112,,11.491532829721528,,6.353615282634865,7.615824381560595,,,,23.43742044910409,,37.06310312133281,2024-06,37129,0.10760097846190561,1583.0,2055.0,19657.0,4505.0,1187.0,3680.0,43.0,4145.0,274.0
2024_shugiin,2024,2024-10-27,shugiin_pr,34,広島県,13.476394551800011,,13.661521637808283,,5.647408824251183,9.164733346356318,,,,21.94012197647554,,36.10981966330866,2024-06,64419,0.0926993927468874,1957.0,3165.0,38506.0,9100.0,1860.0,4230.0,19.0,5198.0,384.0
2024_shugiin,2024,2024-10-27,shugiin_pr,35,山口県,13.58826139639065,,12.205628013922757,,5.341236935802679,6.189697899594615,,,,19.77957467384775,,42.895601080441544,2024-06,20649,0.12277744548964167,489.0,774.0,13333.0,2341.0,632.0,1334.0,15.0,1566.0,165.0
