election_id,election_type,election_date,election_year,pref_code,prefecture,party,votes,vote_share_pct,treat_period,foreign_total,foreign_total_year_ago,foreign_growth_yoy,by_status_intern_low_skill,by_status_long_term,by_status_other,by_status_other_work,by_status_permanent,by_status_skilled_specialist,by_status_specified_skilled,by_status_spouse_japanese,by_status_student,restrictive_score
2021_shugiin,shugiin_pr,2021-10-31,2021,27,大阪府,自由民主党,823963.0,21.462942734176522,2021-06,250071,255894,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,27,大阪府,立憲民主党,363555.686,9.47005492880416,2021-06,250071,255894,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,27,大阪府,公明党,539724.0,14.058962968313734,2021-06,250071,255894,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,27,大阪府,日本維新の会,1715862.0,44.69551162582495,2021-06,250071,255894,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,27,大阪府,日本共産党,306725.0,7.989704768466903,2021-06,250071,255894,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,27,大阪府,国民民主党,89173.242,2.3228229744137354,2021-06,250071,255894,-0.022755515955825457,2286.0,13545.0,166882.0,2791.0,9117.0,29582.0,78.0,23772.0,2018.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,28,兵庫県,自由民主党,666068.0,29.045339466692045,2021-06,113772,115681,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,28,兵庫県,立憲民主党,324792.003,14.163259581907345,2021-06,113772,115681,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,28,兵庫県,公明党,297967.0,12.993497157755407,2021-06,113772,115681,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,28,兵庫県,日本維新の会,779820.0,34.00574209077119,2021-06,113772,115681,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,28,兵庫県,日本共産党,151090.0,6.588607079190864,2021-06,113772,115681,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,28,兵庫県,国民民主党,73463.945,3.203554623683158,2021-06,113772,115681,-0.01650227781571736,1642.0,5619.0,81476.0,1647.0,4157.0,9482.0,31.0,8878.0,840.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,29,奈良県,自由民主党,199926.0,32.252009041680694,2021-06,14075,13951,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,29,奈良県,立憲民主党,91054.255,14.688848151533564,2021-06,14075,13951,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,29,奈良県,公明党,77011.0,12.423393997323368,2021-06,14075,13951,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,29,奈良県,日本維新の会,183357.0,29.57910237715678,2021-06,14075,13951,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,29,奈良県,日本共産党,45841.0,7.395057903822837,2021-06,14075,13951,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,29,奈良県,国民民主党,22697.71,3.6615885284827696,2021-06,14075,13951,0.00888825173822665,408.0,596.0,9670.0,210.0,792.0,1331.0,10.0,920.0,138.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,30,和歌山県,自由民主党,152511.0,35.532627069279094,2021-06,7322,7169,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,30,和歌山県,立憲民主党,50226.798,11.702041703339518,2021-06,7322,7169,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,30,和歌山県,公明党,71309.0,16.613858040949328,2021-06,7322,7169,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,30,和歌山県,日本維新の会,96813.0,22.555882686875815,2021-06,7322,7169,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,30,和歌山県,日本共産党,32616.0,7.599007051895319,2021-06,7322,7169,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,30,和歌山県,国民民主党,25738.174,5.996583447660925,2021-06,7322,7169,0.021341888687404102,126.0,182.0,5298.0,113.0,515.0,697.0,1.0,317.0,73.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,31,鳥取県,自由民主党,95732.0,38.926051813579036,2021-06,4772,5042,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,31,鳥取県,立憲民主党,62204.047,25.293088586223057,2021-06,4772,5042,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,31,鳥取県,公明党,43198.0,17.56494783607349,2021-06,4772,5042,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,31,鳥取県,日本維新の会,20601.0,8.376672308230704,2021-06,4772,5042,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,31,鳥取県,日本共産党,15820.0,6.432646760652867,2021-06,4772,5042,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,31,鳥取県,国民民主党,8377.935,3.4065926952408523,2021-06,4772,5042,-0.053550178500595,172.0,174.0,3530.0,112.0,212.0,310.0,0.0,215.0,47.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,32,島根県,自由民主党,143209.0,45.299667251834954,2021-06,9676,9342,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,32,島根県,立憲民主党,74178.797,23.464131592577374,2021-06,9676,9342,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,32,島根県,公明党,42761.0,13.526098718346713,2021-06,9676,9342,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,32,島根県,日本維新の会,24894.0,7.874434683345176,2021-06,9676,9342,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,32,島根県,日本共産党,19384.0,6.131519317986779,2021-06,9676,9342,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,32,島根県,国民民主党,11710.183,3.704148435909017,2021-06,9676,9342,0.035752515521301646,270.0,178.0,7406.0,148.0,943.0,403.0,4.0,272.0,52.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,33,岡山県,自由民主党,295498.0,40.10940431900229,2021-06,30823,31569,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,33,岡山県,立憲民主党,154386.005,20.955575657840352,2021-06,30823,31569,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,33,岡山県,公明党,124344.0,16.87782580810029,2021-06,30823,31569,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,33,岡山県,日本維新の会,76193.0,10.3420525461348,2021-06,30823,31569,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,33,岡山県,日本共産党,49420.0,6.708020905201027,2021-06,30823,31569,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,33,岡山県,国民民主党,36888.959,5.007120763721238,2021-06,30823,31569,-0.023630777028097183,1194.0,1106.0,20668.0,649.0,1177.0,2608.0,25.0,3177.0,219.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,34,広島県,自由民主党,544121.0,48.752999797601774,2021-06,53604,56898,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,34,広島県,立憲民主党,201577.557,18.061259527976425,2021-06,53604,56898,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,34,広島県,公明党,146443.0,13.121227722069534,2021-06,53604,56898,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,34,広島県,日本維新の会,123542.0,11.06930829906458,2021-06,53604,56898,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,34,広島県,日本共産党,58682.0,5.257881122255652,2021-06,53604,56898,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,34,広島県,国民民主党,41711.407,3.7373235310320414,2021-06,53604,56898,-0.057893071812717495,1749.0,2196.0,39104.0,1197.0,1698.0,3559.0,8.0,3718.0,375.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,35,山口県,自由民主党,274163.0,52.65196829257729,2021-06,16777,17892,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,35,山口県,立憲民主党,80977.95,15.551509342244973,2021-06,16777,17892,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,35,山口県,公明党,79474.0,15.262681427049921,2021-06,16777,17892,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,35,山口県,日本維新の会,41072.0,7.8877224195560105,2021-06,16777,17892,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,35,山口県,日本共産党,29811.0,5.7250899164731255,2021-06,16777,17892,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,35,山口県,国民民主党,15210.029,2.9210286020986826,2021-06,16777,17892,-0.0623183545718757,425.0,562.0,12753.0,265.0,520.0,985.0,8.0,1121.0,138.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,36,徳島県,自由民主党,115016.0,38.2128220357453,2021-06,6548,6592,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,36,徳島県,立憲民主党,50130.958,16.65546860032884,2021-06,6548,6592,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,36,徳島県,公明党,46420.0,15.422542940976012,2021-06,6548,6592,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,36,徳島県,日本維新の会,54800.0,18.206707306451644,2021-06,6548,6592,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,36,徳島県,日本共産党,22104.0,7.3438149325147295,2021-06,6548,6592,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,36,徳島県,国民民主党,12517.019,4.158644183983468,2021-06,6548,6592,-0.006674757281553398,374.0,274.0,4460.0,192.0,296.0,389.0,1.0,478.0,84.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,37,香川県,自由民主党,176572.0,42.255147648072736,2021-06,13832,14266,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,37,香川県,立憲民主党,58071.716,13.897044456408421,2021-06,13832,14266,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,37,香川県,公明党,51723.0,12.377743933360138,2021-06,13832,14266,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,37,香川県,日本維新の会,38752.0,9.273675790375115,2021-06,13832,14266,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,37,香川県,日本共産党,20013.0,4.789277291308247,2021-06,13832,14266,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,37,香川県,国民民主党,72739.265,17.40711088047533,2021-06,13832,14266,-0.03042198233562316,733.0,335.0,9932.0,575.0,608.0,877.0,4.0,642.0,126.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,38,愛媛県,自由民主党,248667.0,43.924632715946885,2021-06,12931,13540,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,38,愛媛県,立憲民主党,112546.687,19.88028926183062,2021-06,12931,13540,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,38,愛媛県,公明党,86089.0,15.20679344618768,2021-06,12931,13540,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,38,愛媛県,日本維新の会,60253.0,10.643112656821966,2021-06,12931,13540,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,38,愛媛県,日本共産党,31689.0,5.597556918029497,2021-06,12931,13540,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,38,愛媛県,国民民主党,26877.292,4.74761500118334,2021-06,12931,13540,-0.04497784342688331,689.0,261.0,9616.0,486.0,565.0,862.0,7.0,341.0,104.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,39,高知県,自由民主党,124550.0,40.30340441675997,2021-06,4725,4967,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,39,高知県,立憲民主党,71121.335,23.014306922238983,2021-06,4725,4967,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,39,高知県,公明党,49175.0,15.912644818901416,2021-06,4725,4967,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,39,高知県,日本維新の会,20021.0,6.478638778225221,2021-06,4725,4967,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,39,高知県,日本共産党,34215.0,11.07170599855032,2021-06,4725,4967,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,39,高知県,国民民主党,9948.631,3.2192990653240874,2021-06,4725,4967,-0.048721562311254275,310.0,100.0,3127.0,188.0,276.0,278.0,2.0,369.0,75.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,40,福岡県,自由民主党,706799.0,35.9777834287162,2021-06,79206,83468,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,40,福岡県,立憲民主党,414722.493,21.11038079591407,2021-06,79206,83468,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,40,福岡県,公明党,371843.0,18.927710598747474,2021-06,79206,83468,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,40,福岡県,日本維新の会,237590.0,12.09390727042438,2021-06,79206,83468,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,40,福岡県,日本共産党,139724.0,7.11229049813871,2021-06,79206,83468,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,40,福岡県,国民民主党,93864.435,4.777927408059163,2021-06,79206,83468,-0.051061484640820436,1349.0,5237.0,44013.0,1488.0,3509.0,8231.0,58.0,14595.0,726.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,41,佐賀県,自由民主党,158771.0,44.29500302951696,2021-06,6909,7367,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,41,佐賀県,立憲民主党,99058.394,27.635977995534986,2021-06,6909,7367,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,41,佐賀県,公明党,49119.0,13.703549475703017,2021-06,6909,7367,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,41,佐賀県,日本維新の会,23596.0,6.582971017909331,2021-06,6909,7367,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,41,佐賀県,日本共産党,14659.0,4.089666560075135,2021-06,6909,7367,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,41,佐賀県,国民民主党,13236.586,3.692831921260569,2021-06,6909,7367,-0.062169132618433556,327.0,300.0,4562.0,232.0,297.0,515.0,9.0,600.0,67.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,42,長崎県,自由民主党,228030.0,39.77963745096961,2021-06,9431,10995,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,42,長崎県,立憲民主党,121086.597,21.12345274232191,2021-06,9431,10995,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,42,長崎県,公明党,96643.0,16.85928826107993,2021-06,9431,10995,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,42,長崎県,日本維新の会,44033.0,7.681518992582313,2021-06,9431,10995,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,42,長崎県,日本共産党,29740.0,5.188117431003974,2021-06,9431,10995,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,42,長崎県,国民民主党,53700.38,9.367985122042272,2021-06,9431,10995,-0.14224647567075943,296.0,365.0,5703.0,390.0,517.0,788.0,7.0,1285.0,80.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,43,熊本県,自由民主党,323194.0,44.15236970023936,2021-06,17557,17942,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,43,熊本県,立憲民主党,151508.845,20.69801585826551,2021-06,17557,17942,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,43,熊本県,公明党,135533.0,18.5155142811517,2021-06,17557,17942,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,43,熊本県,日本維新の会,56937.0,7.778311087528013,2021-06,17557,17942,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,43,熊本県,日本共産党,34073.0,4.654800809409383,2021-06,17557,17942,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,43,熊本県,国民民主党,30751.106,4.200988263406032,2021-06,17557,17942,-0.021458031434622674,942.0,519.0,12213.0,676.0,765.0,1345.0,12.0,936.0,149.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,44,大分県,自由民主党,192218.0,40.66075097423143,2021-06,12665,14081,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,44,大分県,立憲民主党,118319.874,25.028743052245055,2021-06,12665,14081,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,44,大分県,公明党,74279.0,15.712575937815066,2021-06,12665,14081,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,44,大分県,日本維新の会,39846.0,8.428806268503603,2021-06,12665,14081,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,44,大分県,日本共産党,28081.0,5.940102113784311,2021-06,12665,14081,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,44,大分県,国民民主党,19992.107,4.229021653420538,2021-06,12665,14081,-0.10056103969888502,360.0,518.0,7539.0,274.0,505.0,993.0,3.0,2334.0,139.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,45,宮崎県,自由民主党,183582.0,42.28821240438797,2021-06,7566,7850,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,45,宮崎県,立憲民主党,81256.996,18.71759271709919,2021-06,7566,7850,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,45,宮崎県,公明党,76674.0,17.661897124413308,2021-06,7566,7850,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,45,宮崎県,日本維新の会,42888.0,9.879273859089624,2021-06,7566,7850,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,45,宮崎県,日本共産党,24895.0,5.734576635003641,2021-06,7566,7850,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0,-2.0
2021_shugiin,shugiin_pr,2021-10-31,2021,45,宮崎県,国民民主党,24824.979,5.718447260006269,2021-06,7566,7850,-0.03617834394904459,379.0,255.0,5366.0,207.0,340.0,500.0,1.0,446.0,72.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,46,鹿児島県,自由民主党,310855.0,45.05798235629687,2021-06,12445,12215,0.01882930822758903,634.0,309.0,8895.0,344.0,632.0,832.0,6.0,658.0,135.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,46,鹿児島県,立憲民主党,155735.061,22.57357169997206,2021-06,12445,12215,0.01882930822758903,634.0,309.0,8895.0,344.0,632.0,832.0,6.0,658.0,135.0,-1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,46,鹿児島県,公明党,107198.0,15.53819495465832,2021-06,12445,12215,0.01882930822758903,634.0,309.0,8895.0,344.0,632.0,832.0,6.0,658.0,135.0,0.0
2021_shugiin,shugiin_pr,2021-10-31,2021,46,鹿児島県,日本維新の会,58188.0,8.434266385768934,2021-06,12445,12215,0.01882930822758903,634.0,309.0,8895.0,344.0,632.0,832.0,6.0,658.0,135.0,1.0
2021_shugiin,shugiin_pr,2021-10-31,2021,46,鹿児島県,日本共産党,34335.0,4.976808557698775,2021-06,12445,12215,0.01882930822758903,634.0,309.0,8895.0,344.0,632.0,832.0,6.0,658.0,135.0,-2.0
