year,prefecture,house,n_speeches,pct_pro,pct_anti,pct_neutral,stance_score_mean,pct_switcher_speeches
2022,宮崎県,参議院,15,6.7,13.3,80.0,-0.067,0.0
2022,宮崎県,衆議院,12,16.7,0.0,83.3,0.167,0.0
2022,山形県,参議院,3,0.0,66.7,33.3,-0.667,0.0
2022,岩手県,衆議院,2,0.0,50.0,50.0,-0.5,0.0
2022,島根県,衆議院,1,0.0,0.0,100.0,0.0,100.0
2022,徳島県,衆議院,5,20.0,0.0,80.0,0.2,0.0
2022,愛知県,参議院,4,50.0,0.0,50.0,0.5,50.0
2022,愛知県,衆議院,3,0.0,0.0,100.0,0.0,66.7
2022,東京都,衆議院,3,33.3,0.0,66.7,0.333,0.0
2022,栃木県,衆議院,1,100.0,0.0,0.0,1.0,0.0
2022,沖縄県,参議院,20,25.0,20.0,55.0,0.05,0.0
2022,沖縄県,衆議院,1,0.0,100.0,0.0,-1.0,0.0
2022,滋賀県,衆議院,2,0.0,0.0,100.0,0.0,0.0
2022,熊本県,参議院,2,0.0,0.0,100.0,0.0,100.0
2022,神奈川県,参議院,7,28.6,14.3,57.1,0.143,0.0
2022,神奈川県,衆議院,8,25.0,0.0,75.0,0.25,0.0
2022,福岡県,衆議院,1,0.0,0.0,100.0,0.0,0.0
2022,群馬県,参議院,2,0.0,0.0,100.0,0.0,100.0
2022,茨城県,参議院,9,0.0,11.1,88.9,-0.111,0.0
2022,茨城県,衆議院,12,8.3,8.3,83.3,0.0,25.0
2022,長崎県,衆議院,5,60.0,0.0,40.0,0.6,40.0
2022,長野県,参議院,6,16.7,16.7,66.7,0.0,0.0
2022,長野県,衆議院,3,33.3,0.0,66.7,0.333,0.0
2022,青森県,参議院,1,0.0,0.0,100.0,0.0,0.0
2022,青森県,衆議院,4,25.0,0.0,75.0,0.25,0.0
2022,静岡県,参議院,1,100.0,0.0,0.0,1.0,100.0
2022,静岡県,衆議院,5,0.0,20.0,80.0,-0.2,20.0
2022,鹿児島県,参議院,2,50.0,0.0,50.0,0.5,0.0
2022,鹿児島県,衆議院,4,0.0,50.0,50.0,-0.5,0.0
2023,三重県,衆議院,1,100.0,0.0,0.0,1.0,0.0
2023,京都府,衆議院,6,50.0,16.7,33.3,0.333,0.0
2023,全国,参議院,108,28.7,22.2,49.1,0.065,9.3
2023,全国,衆議院,117,25.6,21.4,53.0,0.043,41.0
2023,兵庫県,参議院,17,17.6,17.6,64.7,0.0,35.3
2023,兵庫県,衆議院,5,60.0,0.0,40.0,0.6,20.0
2023,北海道,参議院,5,20.0,60.0,20.0,-0.4,20.0
2023,北海道,衆議院,2,50.0,0.0,50.0,0.5,0.0
2023,千葉県,参議院,18,5.6,16.7,77.8,-0.111,5.6
2023,千葉県,衆議院,24,20.8,8.3,70.8,0.125,0.0
2023,埼玉県,参議院,9,11.1,0.0,88.9,0.111,33.3
2023,埼玉県,衆議院,11,9.1,18.2,72.7,-0.091,0.0
2023,大阪府,参議院,23,0.0,4.3,95.7,-0.043,4.3
2023,大阪府,衆議院,10,10.0,20.0,70.0,-0.1,90.0
2023,宮城県,参議院,1,0.0,0.0,100.0,0.0,0.0
2023,宮城県,衆議院,3,0.0,33.3,66.7,-0.333,100.0
2023,宮崎県,衆議院,4,25.0,0.0,75.0,0.25,25.0
2023,富山県,衆議院,1,100.0,0.0,0.0,1.0,100.0
2023,山形県,衆議院,2,100.0,0.0,0.0,1.0,0.0
2023,岡山県,衆議院,3,33.3,33.3,33.3,0.0,0.0
2023,島根県,衆議院,4,25.0,0.0,75.0,0.25,100.0
2023,広島県,参議院,1,0.0,100.0,0.0,-1.0,0.0
2023,広島県,衆議院,7,0.0,0.0,100.0,0.0,0.0
2023,徳島県,衆議院,5,0.0,0.0,100.0,0.0,0.0
2023,愛媛県,衆議院,5,20.0,60.0,20.0,-0.4,20.0
2023,愛知県,参議院,7,28.6,28.6,42.9,0.0,0.0
2023,愛知県,衆議院,10,0.0,10.0,90.0,-0.1,90.0
2023,東京都,参議院,16,62.5,12.5,25.0,0.5,43.8
2023,東京都,衆議院,3,33.3,33.3,33.3,0.0,0.0
2023,栃木県,参議院,2,0.0,0.0,100.0,0.0,100.0
2023,栃木県,衆議院,1,0.0,0.0,100.0,0.0,0.0
2023,沖縄県,衆議院,1,0.0,100.0,0.0,-1.0,0.0
2023,神奈川県,参議院,15,13.3,20.0,66.7,-0.067,6.7
2023,神奈川県,衆議院,10,30.0,30.0,40.0,0.0,0.0
2023,福岡県,参議院,4,50.0,0.0,50.0,0.5,0.0
2023,福島県,衆議院,2,50.0,50.0,0.0,0.0,100.0
2023,茨城県,参議院,3,66.7,33.3,0.0,0.333,0.0
2023,茨城県,衆議院,1,0.0,100.0,0.0,-1.0,100.0
2023,長崎県,衆議院,1,100.0,0.0,0.0,1.0,0.0
2023,長野県,参議院,2,0.0,0.0,100.0,0.0,0.0
2023,長野県,衆議院,4,50.0,0.0,50.0,0.5,0.0
2023,静岡県,参議院,1,0.0,0.0,100.0,0.0,100.0
2023,香川県,参議院,4,0.0,25.0,75.0,-0.25,0.0
2024,京都府,参議院,4,0.0,25.0,75.0,-0.25,75.0
2024,京都府,衆議院,12,16.7,25.0,58.3,-0.083,0.0
2024,佐賀県,参議院,2,0.0,0.0,100.0,0.0,50.0
2024,佐賀県,衆議院,1,0.0,0.0,100.0,0.0,100.0
2024,全国,参議院,169,14.2,42.6,43.2,-0.284,13.6
2024,全国,衆議院,195,15.9,25.1,59.0,-0.092,22.1
2024,兵庫県,参議院,34,11.8,44.1,44.1,-0.324,8.8
2024,兵庫県,衆議院,3,66.7,0.0,33.3,0.667,0.0
2024,北海道,参議院,10,0.0,50.0,50.0,-0.5,0.0
2024,北海道,衆議院,70,17.1,8.6,74.3,0.086,52.9
2024,千葉県,参議院,4,25.0,0.0,75.0,0.25,25.0
2024,千葉県,衆議院,6,16.7,16.7,66.7,0.0,0.0
2024,埼玉県,参議院,65,29.2,9.2,61.5,0.2,6.2
2024,埼玉県,衆議院,75,26.7,14.7,58.7,0.12,0.0
2024,大分県,参議院,10,20.0,10.0,70.0,0.1,0.0
2024,大分県,衆議院,1,0.0,0.0,100.0,0.0,0.0
2024,大阪府,参議院,21,9.5,14.3,76.2,-0.048,4.8
2024,大阪府,衆議院,31,32.3,22.6,45.2,0.097,83.9
2024,奈良県,衆議院,2,0.0,0.0,100.0,0.0,0.0
2024,宮城県,衆議院,10,30.0,30.0,40.0,0.0,100.0
2024,宮崎県,衆議院,1,100.0,0.0,0.0,1.0,0.0
2024,富山県,衆議院,2,0.0,0.0,100.0,0.0,100.0
2024,山口県,参議院,3,66.7,0.0,33.3,0.667,0.0
2024,山形県,参議院,2,50.0,50.0,0.0,0.0,0.0
2024,岡山県,参議院,1,0.0,0.0,100.0,0.0,0.0
2024,岩手県,衆議院,14,35.7,28.6,35.7,0.071,0.0
2024,広島県,参議院,1,0.0,0.0,100.0,0.0,100.0
2024,広島県,衆議院,18,27.8,5.6,66.7,0.222,0.0
2024,徳島県,参議院,1,100.0,0.0,0.0,1.0,0.0
2024,徳島県,衆議院,3,0.0,0.0,100.0,0.0,0.0
2024,愛知県,参議院,2,0.0,0.0,100.0,0.0,50.0
2024,愛知県,衆議院,5,60.0,20.0,20.0,0.4,0.0
2024,東京都,参議院,17,29.4,11.8,58.8,0.176,0.0
2024,東京都,衆議院,29,37.9,6.9,55.2,0.31,0.0
2024,沖縄県,参議院,1,100.0,0.0,0.0,1.0,0.0
2024,沖縄県,衆議院,10,20.0,0.0,80.0,0.2,0.0
2024,滋賀県,参議院,1,0.0,0.0,100.0,0.0,0.0
2024,滋賀県,衆議院,4,25.0,25.0,50.0,0.0,25.0
2024,熊本県,参議院,4,0.0,0.0,100.0,0.0,100.0
2024,熊本県,衆議院,6,16.7,16.7,66.7,0.0,66.7
2024,神奈川県,参議院,48,2.1,14.6,83.3,-0.125,2.1
2024,神奈川県,衆議院,19,10.5,36.8,52.6,-0.263,0.0
2024,福井県,参議院,1,0.0,0.0,100.0,0.0,0.0
2024,福井県,衆議院,3,0.0,0.0,100.0,0.0,0.0
2024,福岡県,参議院,11,27.3,18.2,54.5,0.091,0.0
2024,福岡県,衆議院,1,0.0,0.0,100.0,0.0,0.0
2024,福島県,衆議院,10,40.0,20.0,40.0,0.2,100.0
2024,群馬県,参議院,2,50.0,0.0,50.0,0.5,100.0
2024,群馬県,衆議院,7,71.4,0.0,28.6,0.714,28.6
2024,茨城県,参議院,5,40.0,20.0,40.0,0.2,0.0
2024,茨城県,衆議院,2,50.0,0.0,50.0,0.5,100.0
2024,長崎県,衆議院,4,25.0,0.0,75.0,0.25,0.0
2024,長野県,衆議院,1,100.0,0.0,0.0,1.0,0.0
2024,静岡県,参議院,2,0.0,50.0,50.0,-0.5,0.0
2024,静岡県,衆議院,9,44.4,0.0,55.6,0.444,0.0
2024,香川県,衆議院,2,100.0,0.0,0.0,1.0,0.0
2024,鳥取県,参議院,1,100.0,0.0,0.0,1.0,0.0
